Sample1,326650_10_consensus,326650_11_consensus,326650_12_consensus,326650_13_consensus,326650_14_consensus,326650_16_consensus,326650_17_consensus,326650_18_consensus,326650_1_consensus,326650_2_consensus,326650_3_consensus,326650_4_consensus,326650_5_consensus,326650_6_consensus,326650_7_consensus,326650_8_consensus,326650_9_consensus,326651_14_consensus,326651_2_consensus,326651_5_consensus,326651_7_consensus,326651_8_consensus,326651_9_consensus,326713_2_consensus,326713_5_consensus,326713_9_consensus,326737_2_consensus,326737_7_consensus,326737_8_consensus,326780_11_consensus,326780_12_consensus,326780_13_consensus,326780_14_consensus,326780_15_consensus,326780_16_consensus,326780_17_consensus,326780_1_consensus,326780_2_consensus,326780_5_consensus,326780_6_consensus,326780_7_consensus,326780_8_consensus,326797_10_consensus,326797_11_consensus,326797_12_consensus,326797_13_consensus,326797_14_consensus,326797_15_consensus,326797_16_consensus,326797_17_consensus,326797_1_consensus,326797_2_consensus,326797_3_consensus,326797_4_consensus,326797_5_consensus,326797_6_consensus,326797_7_consensus,326797_8_consensus,326797_9_consensus,326907_11_consensus,326907_13_consensus,326907_3_consensus,326907_7_consensus,326907_9_consensus,327059_11_consensus,327059_12_consensus,327059_13_consensus,327059_14_consensus,327059_15_consensus,327059_17_consensus,327059_18_consensus,327059_1_consensus,327059_2_consensus,327059_3_consensus,327059_6_consensus,327059_7_consensus,327059_8_consensus,327059_9_consensus,D103_10_consensus,D103_12_consensus,D103_13_consensus,D103_1_consensus,D103_7_consensus
326650_10_consensus,0.0,0.0541745755095277,0.0702463789884255,0.1669115091762876,0.0641954049982835,0.061233409207837,0.1247921814811086,0.1092207136602994,0.194827839489065,0.0972336707289756,0.0923755467003673,0.0749686276308558,0.10894712517943,0.0840970624694179,0.1750492557722012,0.072932817448045,0.0522781321635825,0.4791610732250007,0.3657651316954826,0.3535233173210343,0.4085561409236966,0.3902613497247671,0.3658015962209582,0.2651122051666625,0.2529767091206523,0.338217361955067,0.1873321446186793,0.1991847623313631,0.1842046286214156,0.2251744384019076,0.2049820077642863,0.1843387109010379,0.197161040524044,0.1670037856165152,0.2578270288103539,0.1892511360320696,0.1802836548660842,0.2982580573856985,0.2361168871008878,0.2157376665393613,0.2098222242730401,0.2053330002565658,0.105733170746074,0.1036466681332051,0.1049599401852816,0.1305399834794585,0.1127006657972344,0.1093936369130474,0.101207875713051,0.1174126957609296,0.0945345293082908,0.1184044030573048,0.1620395370073986,0.11230265482817,0.130915382072807,0.1045983715835561,0.1165014061222535,0.1215832721127903,0.1082336708297582,0.1753519141012312,0.2340660442243027,0.1693040598761008,0.1551823155092222,0.254551058690641,0.2660780503031432,0.2894948052945238,0.3880784704626592,0.3030887487860489,0.2945962352483562,0.3139281011459154,0.282229773946689,0.3458957034700063,0.2643552711335282,0.2130438114601105,0.1787646679034154,0.3463406025407458,0.3536643844607638,0.3027166017031462,0.1798549227311525,0.1860282636910639,0.2334322310539818,0.3257477723344486,0.3240582728844039
326650_11_consensus,0.0541745755095277,0.0,0.0521589621753939,0.1004385469488582,0.0376135747021351,0.0513874306838602,0.0748261793468074,0.0754294953676293,0.1235608147315652,0.057493705000482,0.0505823962508884,0.0451323630971103,0.0618004253903237,0.045800834657907,0.1087327083949247,0.0493883033518081,0.0443557288708689,0.421555386214834,0.3194661530667808,0.3065386510378936,0.3557561573213874,0.3381841355003061,0.3180254221352392,0.2205863615123107,0.2178161196058745,0.2992810711055895,0.1875165905184914,0.1998760125553822,0.1968334839757979,0.2590382113477147,0.2024539118911015,0.1660299412785448,0.1930191238519398,0.1561829332989219,0.3014758427622368,0.1852353537275064,0.1777198139633782,0.3243798404540783,0.2433531273826297,0.2339720970037362,0.1963510973946363,0.2159226918162033,0.1096758558071329,0.1028440924789464,0.1014127453733735,0.1468499809105701,0.0963178199466732,0.0958642311998261,0.0952159561859886,0.0925710728188384,0.08596776901582,0.1064796613695904,0.1169253796262097,0.0874113079244836,0.1009836374903301,0.1080460464297345,0.1215920458719637,0.0941585719953472,0.0986871286066346,0.1974471823310217,0.1896669843866192,0.1612580732596313,0.1477150844855792,0.2962050543890804,0.2038906413972157,0.2247379897836978,0.3006563335643442,0.2353433126747255,0.2337350983922661,0.245544190129948,0.2223396431887323,0.2687323312463014,0.201638368758676,0.1636486966911086,0.1468959961565232,0.2705938847080666,0.273053066801971,0.2340735263806053,0.168318380651506,0.1705593182675251,0.1907901457624099,0.2568490402704988,0.2538009918431356
326650_12_consensus,0.0702463789884255,0.0521589621753939,0.0,0.1127235665199464,0.0458926307987432,0.0676869460707543,0.075657433135337,0.0722211754449624,0.1344288127421542,0.0598382673273896,0.0620647288841631,0.0573920162222769,0.0681162662843632,0.0551488547642691,0.1171033092568656,0.0622097854389842,0.0593145933019059,0.4172592095697851,0.3063446213804148,0.2945745580940766,0.3473320332759044,0.3287447632811684,0.308463949784187,0.203154798793129,0.1937975568819148,0.2778698226252523,0.1851325449150671,0.1965728998050977,0.2000344742939752,0.2594859129306712,0.1858267311411978,0.1607913860265526,0.1838976604572941,0.1512580224750834,0.3006302302275614,0.1817708870808516,0.1658087635291423,0.2923531420249361,0.2188034288375817,0.2131803210464973,0.1816059516727151,0.2065863373480674,0.1304517163939529,0.1310023004159823,0.1159407676638828,0.169913783726578,0.1109447681430246,0.1222004100469575,0.1072502614853796,0.1077069819788576,0.0975397631535557,0.1175626299567191,0.1260691985128517,0.1010553334613248,0.1112221415444025,0.1282380709694237,0.1313329562040905,0.1071411488513689,0.1162360827255959,0.2278994141328993,0.1941654720059737,0.174173382433544,0.1681329162823459,0.3326299390186662,0.2069974070432358,0.2255744710031848,0.3165478227039777,0.2382315789680156,0.2293944791510114,0.2457823085612815,0.2164611738683426,0.2793844638477907,0.2179365785372837,0.1697621201277144,0.1481919137553475,0.2778031565543664,0.2845334501314838,0.2367093762435423,0.1763751744046366,0.1798165218252556,0.2122393361149868,0.2730842645038756,0.2768862026470771
326650_13_consensus,0.1669115091762876,0.1004385469488582,0.1127235665199464,0.0,0.0734528804471175,0.1504977131191935,0.0373805696780706,0.0796200393323829,0.0262127477941263,0.0467763001225982,0.0476960498272127,0.0829155563538464,0.0353366532742001,0.0567383331360211,0.0230740142997518,0.0977735480059358,0.1413540065715075,0.3311133716182795,0.2548527926632999,0.245636184589344,0.2752512405536187,0.2624435963501206,0.2553585095439601,0.1667268906803691,0.189908304272901,0.253599388739314,0.2822098260195602,0.2956936552205107,0.3342981250602861,0.4474092291101215,0.2622091567215499,0.1941476135043274,0.2543107971041358,0.2082342418082348,0.5161174855475466,0.2589485740124786,0.2472457810496244,0.4522103157789772,0.3271209956761396,0.3578334179381635,0.226786177692734,0.3228628942746852,0.2333274884045195,0.2202442212508799,0.1930916191929803,0.307651408902327,0.1507113990373625,0.1757397439102916,0.1781830102224546,0.1246254361143783,0.1642139026426932,0.1688384582725852,0.0811577599981241,0.119884403235595,0.1107907147584761,0.2287904276497983,0.2364928933436338,0.1170867605118211,0.1766849200446962,0.4011122312509272,0.1689826721725573,0.2544340589762868,0.2562349254962619,0.5574193807648982,0.12661641632873,0.1363305239158485,0.1565929499779415,0.1306998786690698,0.143340972542262,0.1436217734712137,0.1358709268975317,0.1449169328780897,0.1330131768544689,0.1240321105307309,0.1522668327885128,0.1459592369327182,0.1468934010252915,0.1348013111741686,0.2317776855616173,0.2228103508457337,0.1729584941396709,0.1541902076269039,0.1565200775764736
326650_14_consensus,0.0641954049982835,0.0376135747021351,0.0458926307987432,0.0734528804471175,0.0,0.0603116714633102,0.0468816655358139,0.0526543990151608,0.0932845766672336,0.0331541924708567,0.0367366554868553,0.0411891966558215,0.0395915370556885,0.0345714754104768,0.0772319583558669,0.0436010833383164,0.0482675532614145,0.3791056924852327,0.275578930594083,0.2649264112860621,0.3113337583743316,0.2953722980176998,0.2746485205590154,0.1686059209479715,0.1668068442140118,0.2427576122388366,0.1759258801644598,0.189203947651503,0.1984328535861941,0.2530983888668032,0.1656150404481913,0.1326238723066097,0.1601287729518006,0.1285928202551289,0.2996343657804274,0.1602025846576609,0.1486466029710911,0.2855912141049046,0.2046414585178091,0.2078183180644401,0.1547493074910981,0.1890325888239381,0.1116044397798283,0.1107498520408576,0.0933956669837172,0.1568464262681779,0.0816388815565325,0.0948979218646854,0.0853157675807381,0.0767689103034889,0.0756392699052206,0.0891792739345014,0.0853362007834164,0.0699494305553933,0.0758882928753088,0.1095192773496123,0.1153012207843318,0.0747095975100009,0.0899815661872835,0.2296406397161448,0.1646039104443346,0.1583498122251221,0.1557973869335853,0.3406187278526928,0.1700221501536916,0.188452238535266,0.2645823896511921,0.1925370286165701,0.1885512787242262,0.2054797101773289,0.1807194658722402,0.2303693395792514,0.1769496884042887,0.1351338841592309,0.1209910766128885,0.2287822683700149,0.2372588849474333,0.1947915392054255,0.150382741826796,0.1519339153390397,0.1682713755873344,0.2177030746383863,0.2207645608991129
326650_16_consensus,0.061233409207837,0.0513874306838602,0.0676869460707543,0.1504977131191935,0.0603116714633102,0.0,0.1113589275583564,0.0996851328738337,0.1770458730966915,0.0891575216791693,0.0823905439814467,0.0692983182511213,0.0982488411415829,0.075667656511019,0.1583980331344499,0.0693298874131933,0.0543391511057791,0.4630597526424296,0.3521694672946545,0.3372772315554755,0.3915427734904284,0.3729020214016785,0.3507574294438065,0.2517824118383487,0.2415435533203371,0.329761267877366,0.1900783866970776,0.2009859027316061,0.1913446018254809,0.2462313730245711,0.20968742507646,0.1859305101720423,0.2028881974183818,0.1707374949875983,0.2818206723512801,0.1963602995927011,0.1865430253446405,0.3133825234172889,0.2442101820100077,0.2282935189182282,0.2131343514235872,0.2164433996295685,0.1159286482406436,0.1125991953497589,0.1113527033032113,0.1433677583457111,0.1154034006884394,0.1133299600544255,0.1060374355621576,0.1163592677860378,0.0985689736633439,0.1229133527343435,0.1542510294641133,0.1119004780439176,0.1289989349633415,0.1147978617196088,0.1258587470157657,0.1198567290164085,0.1127666794063557,0.1913509287998742,0.2259987787770505,0.1758219485595269,0.1608836838636129,0.2799737800208461,0.2515818988586389,0.272595807409882,0.3650063771213112,0.2868686583113913,0.2789314405544409,0.2971653362762936,0.2680902074853222,0.3274767734947836,0.2507399611754621,0.2025503717711174,0.1740289707936,0.3279008006371811,0.3326727934362381,0.2850663937237101,0.1826657599468895,0.1888980119301777,0.2296375499684231,0.3118814259850424,0.3099963639260537
326650_17_consensus,0.1247921814811086,0.0748261793468074,0.075657433135337,0.0373805696780706,0.0468816655358139,0.1113589275583564,0.0,0.0512672765549417,0.0470532875097191,0.030432180805139,0.0368687990772862,0.0592130293048427,0.0267458702666232,0.0378121469427839,0.0366454473846715,0.0720463326562708,0.1018600322419303,0.3363446483797077,0.2421022923429099,0.2319358255136379,0.272275416027103,0.2557039665887082,0.242359338769468,0.1468734803031068,0.1537123726697231,0.2295419467236641,0.2293801294279553,0.2440577147171261,0.2764336600489656,0.3712548339408812,0.210590449710704,0.1633447971150836,0.2091769912540932,0.1695462189914351,0.4313786504082628,0.2163291627766099,0.1956073146383872,0.3640844981306337,0.2595522982227045,0.2798743656275171,0.1864466724400344,0.2630157984662062,0.1939740159621195,0.1911147169901568,0.1587423584106133,0.2591311257328961,0.1275694673832887,0.1562222380029752,0.1432655551221948,0.1095125175179383,0.1302545447502652,0.1407496520979947,0.0832746356214357,0.1033481577950219,0.0987408096478361,0.1915267896102648,0.1898831527036577,0.1023650687315758,0.1499106411637818,0.3462049120228094,0.156547556995946,0.2145429666524698,0.2205973208214189,0.4913630240362288,0.1363412214022759,0.146563013502444,0.2004076209182415,0.1480873953681367,0.149185992750418,0.1578223916569641,0.1382468374676833,0.1785566130075686,0.1532830055886975,0.1233366806355107,0.1316359369694417,0.1761700615853705,0.1804083619543597,0.1495178217880948,0.2037351895053554,0.1989315957282826,0.1856788592624738,0.1876881674937784,0.1953652766624038
326650_18_consensus,0.1092207136602994,0.0754294953676293,0.0722211754449624,0.0796200393323829,0.0526543990151608,0.0996851328738337,0.0512672765549417,0.0,0.0948497174491329,0.0479192821419403,0.0552767053560323,0.0662078254643034,0.0505508549163984,0.0507929026203406,0.0800906065389206,0.0757256973261171,0.0907697547860237,0.3741765411992901,0.2691118453366421,0.2581159956919094,0.3068246809851125,0.2880150912187851,0.2689956712234647,0.1690474836682653,0.1645901342912807,0.243321602639412,0.2123150477987039,0.2269030131204488,0.2474650402033233,0.329961903771224,0.2008231335729497,0.1675185613698389,0.2016276391379463,0.1666369858872549,0.3821706959683979,0.2079318100358378,0.1837466442592372,0.326133904549188,0.2373610298323036,0.2471150622417965,0.1869170886891247,0.2413776858080787,0.1802983277674101,0.1837588712735147,0.1521611189806506,0.2342257323550356,0.1335260412641723,0.1589994808658446,0.1375957762810671,0.1221513653135062,0.1271700201182319,0.1425139717808221,0.1136640504456139,0.1147584729915998,0.1160902423914933,0.1789036769401448,0.1748263702703987,0.1162470834565425,0.1493528615261823,0.3100342688789759,0.1785246014992587,0.204957608619587,0.2099954965476342,0.4399660018505074,0.1785569329003067,0.190735514080238,0.2696878646486098,0.1998411024570572,0.1920534158702125,0.2056438210807663,0.1796828925064773,0.2392594248783126,0.199076596750789,0.1552507634858351,0.147414302342149,0.2368916038929427,0.2430101888531766,0.1995911400593364,0.2050860693357243,0.2049390564447222,0.2206505888520595,0.2470794489409122,0.255870558549649
326650_1_consensus,0.194827839489065,0.1235608147315652,0.1344288127421542,0.0262127477941263,0.0932845766672336,0.1770458730966915,0.0470532875097191,0.0948497174491329,0.0,0.0593534052445967,0.0613719852490461,0.0997887601207807,0.0441771861791409,0.070615665318936,0.0250118775315044,0.1198964658429275,0.1679954220917245,0.3341408913705912,0.2563001785838459,0.2479393693395692,0.277016451610411,0.2644861324855228,0.2588737534659984,0.171371633943842,0.1974018783989208,0.260266408768917,0.307449353986442,0.31895647131741,0.3627997766587469,0.4872974523190265,0.28709296199753,0.2106753053247523,0.2760699918526654,0.2276535669964872,0.5611949837102976,0.2843951807291418,0.2663762080996577,0.4802417645420327,0.3479567012730626,0.3839751824972701,0.2440083100051815,0.3537730830586767,0.2684649241959178,0.2537484960279101,0.224083220842207,0.349265198265364,0.1783053767934852,0.2066087586536689,0.2086123220133053,0.1490259055641232,0.191358707112407,0.1941203529586417,0.0942999531812205,0.1431461743285211,0.1317206077481323,0.2628497877578439,0.2713684011113955,0.1403693217997244,0.2063237932085257,0.4286786400849465,0.1681219725986089,0.2696522675402129,0.271330443199048,0.5923442208755283,0.1320008305956683,0.1398229754222697,0.1517161679341008,0.1314940593138089,0.1483240678786543,0.1459632737092739,0.1380475987244942,0.1435067093667399,0.1400605623883812,0.1345104175509455,0.1679693029424953,0.144156862037601,0.1439656843874885,0.1384929807299215,0.2543311991943078,0.2440567060406628,0.1864073876385532,0.1556264860939968,0.1599314091284149
326650_2_consensus,0.0972336707289756,0.057493705000482,0.0598382673273896,0.0467763001225982,0.0331541924708567,0.0891575216791693,0.030432180805139,0.0479192821419403,0.0593534052445967,0.0,0.0335427447312923,0.0492946227543953,0.0252878109980336,0.0343694333645814,0.0475435692088481,0.0567724053659759,0.0750261655215069,0.3435550953435182,0.2414744102634642,0.2328821330578421,0.2771001420083507,0.2612725877244131,0.2437619590711079,0.1388244517404082,0.1423722621137848,0.2124831021255389,0.1935377191628404,0.2083581912729357,0.2307975991863884,0.295450942039281,0.1670030178851682,0.1256966073451195,0.1605703422610425,0.1281274755878065,0.3496361710282976,0.1661431861879982,0.1496291654058055,0.2957253028085667,0.2051933368556682,0.2220439949456221,0.1453461853547288,0.2047377655979225,0.1467203387633944,0.1461399783784536,0.1185978914746286,0.2039940992468807,0.0954546936881435,0.1194303459094712,0.1066053546926362,0.0831035125598482,0.0929066886560541,0.1013408728135445,0.0693104952970209,0.076475838581242,0.0728159514029656,0.1434915932149216,0.1446626678773093,0.0773396047137957,0.1103639408838752,0.2850558627606965,0.1465897860031191,0.1766233138308486,0.1802606220836367,0.4139790191470354,0.1408905907180937,0.1551968252325295,0.2199012555912602,0.1535913326997438,0.1521550319637121,0.1683763009618779,0.145243469641354,0.1895858092851199,0.1548415108585672,0.1166808869780418,0.1143301950884385,0.1873023751342515,0.1962867325715329,0.1593605183424316,0.1594126708852421,0.16051791637868,0.1610264501736757,0.1832459138811906,0.1908471470363792
326650_3_consensus,0.0923755467003673,0.0505823962508884,0.0620647288841631,0.0476960498272127,0.0367366554868553,0.0823905439814467,0.0368687990772862,0.0552767053560323,0.0613719852490461,0.0335427447312923,0.0,0.0453306977586294,0.0311236761551256,0.0328711228024936,0.0513464940427468,0.0553693119104821,0.0742859556596755,0.3636354186055577,0.2699664906667287,0.2571970963349272,0.2991446192465297,0.2828758547764209,0.2687573752004049,0.1745559919062884,0.1821879857872375,0.2581109332049571,0.2160852868296316,0.2295888080149453,0.2484578329808684,0.3393203184779096,0.2151830318564336,0.1676358137381832,0.2096187007760903,0.1685627382364423,0.3945725849866832,0.2089407226229198,0.1954489100908176,0.3665730695993368,0.265656213129926,0.2757113305275318,0.1964319254998301,0.2544646293255823,0.160008935077343,0.152361620835606,0.1342364217365919,0.2158886293398048,0.1115033540676222,0.1267856047326176,0.1228267827581923,0.096360480392633,0.1112677218460476,0.125663134847084,0.0881765561472924,0.0919733809997715,0.0936777705337874,0.1569836690331314,0.1651598655820692,0.0938802823949735,0.126305430939638,0.2856035429252195,0.1620143246627741,0.1903973566211547,0.1869318602773901,0.4156413570537864,0.1512528060667186,0.1656190993706374,0.2209820385455465,0.1704701754648425,0.1736128080956405,0.1807925492200439,0.1624139970384348,0.1975730383384579,0.1576338027839732,0.1301316527031062,0.1328308099228472,0.198463158644806,0.1994760079795128,0.1712288095498308,0.1872658941371803,0.1843335029617598,0.1759315316801561,0.1999165364001669,0.2009723086748565
326650_4_consensus,0.0749686276308558,0.0451323630971103,0.0573920162222769,0.0829155563538464,0.0411891966558215,0.0692983182511213,0.0592130293048427,0.0662078254643034,0.0997887601207807,0.0492946227543953,0.0453306977586294,0.0,0.0502371791690592,0.0416812398317176,0.0875768407587997,0.0567197123087837,0.0606561836818642,0.4022086877394244,0.2991995482906873,0.2859383822691548,0.3348332006687329,0.3177230108237232,0.2999890664913351,0.2008458079906994,0.20027947930798,0.2795785469546175,0.2023618240838267,0.2136104092654989,0.2220128643498284,0.3006318176613511,0.2100356650427031,0.170259327229207,0.2046814423625349,0.1651238857738732,0.347407732761205,0.2014643270913012,0.1860359926096038,0.338247976445686,0.250221771306709,0.2491398349207294,0.1985005965839406,0.2370722625508179,0.1420987460836009,0.1365128815573726,0.1258988633976017,0.1886651939265924,0.1137956324202136,0.1226362160149001,0.1164506017713868,0.1053191375130708,0.1037956498363854,0.1231117052332138,0.1127514547669008,0.0986258285649377,0.1069295101987641,0.1395681213603339,0.1488835501290282,0.1048279889325272,0.1221699450026001,0.2393190052704135,0.1756083036103319,0.1753894219152556,0.1667478636089043,0.3543562817981254,0.1853102663372077,0.2023057325330519,0.2738817394195436,0.2127165593670454,0.2112600134380713,0.2210412543945494,0.1979251981814691,0.245337362814773,0.1906328720671837,0.1545355487245103,0.1450182952244247,0.2461799200569565,0.2473173689934888,0.2120446251308472,0.1823116016525041,0.1842359742360813,0.1973530612521052,0.2430053750041239,0.2433063531116914
