Sample1,316188_10_consensus,316188_16_consensus,316188_4_consensus,316188_6_consensus,316188_7_consensus,326650_10_consensus,326650_11_consensus,326650_12_consensus,326650_13_consensus,326650_14_consensus,326650_15_consensus,326650_16_consensus,326650_17_consensus,326650_18_consensus,326650_1_consensus,326650_2_consensus,326650_3_consensus,326650_4_consensus,326650_5_consensus,326650_6_consensus,326650_7_consensus,326650_8_consensus,326650_9_consensus,326651_14_consensus,326651_2_consensus,326651_5_consensus,326651_7_consensus,326651_8_consensus,326651_9_consensus,326713_2_consensus,326713_5_consensus,326713_9_consensus,326737_10_consensus,326737_13_consensus,326737_14_consensus,326737_16_consensus,326737_1_consensus,326737_2_consensus,326737_3_consensus,326737_4_consensus,326737_7_consensus,326737_8_consensus,326737_9_consensus,326780_10_consensus,326780_11_consensus,326780_12_consensus,326780_13_consensus,326780_14_consensus,326780_15_consensus,326780_16_consensus,326780_17_consensus,326780_18_consensus,326780_1_consensus,326780_2_consensus,326780_4_consensus,326780_5_consensus,326780_6_consensus,326780_7_consensus,326780_8_consensus,326797_10_consensus,326797_11_consensus,326797_12_consensus,326797_13_consensus,326797_14_consensus,326797_15_consensus,326797_16_consensus,326797_17_consensus,326797_18_consensus,326797_1_consensus,326797_2_consensus,326797_3_consensus,326797_4_consensus,326797_5_consensus,326797_6_consensus,326797_7_consensus,326797_8_consensus,326797_9_consensus,326907_11_consensus,326907_13_consensus,326907_15_consensus,326907_16_consensus,326907_17_consensus,326907_3_consensus,326907_4_consensus,326907_5_consensus,326907_6_consensus,326907_7_consensus,326907_8_consensus,326907_9_consensus,327059_10_consensus,327059_11_consensus,327059_12_consensus,327059_13_consensus,327059_14_consensus,327059_15_consensus,327059_16_consensus,327059_17_consensus,327059_18_consensus,327059_1_consensus,327059_2_consensus,327059_3_consensus,327059_4_consensus,327059_5_consensus,327059_6_consensus,327059_7_consensus,327059_8_consensus,327059_9_consensus,D103_10_consensus,D103_12_consensus,D103_13_consensus,D103_15_consensus,D103_16_consensus,D103_1_consensus,D103_3_consensus,D103_4_consensus,D103_7_consensus,D103_9_consensus
316188_10_consensus,0.0,0.0330825654301598,0.0056880617727639,0.016595407853158,0.0054702674186479,0.0475459177930881,0.0445752313387668,0.0461485123691742,0.0753158443997472,0.0417131281465623,0.0498614449192178,0.0497952381231421,0.0596473729723738,0.048727403367379,0.08679287468295,0.04785538434494,0.0515566814511929,0.0456589407233547,0.0612755527627824,0.0568909867019593,0.0833059360116639,0.0432928075907481,0.042616776358539,0.1268796721393092,0.0899903177826813,0.0901762927467775,0.1098523865201128,0.1047699893051525,0.0907725758424886,0.0717633835504862,0.0797980533543691,0.0968500797877345,0.0380083927413767,0.047729291010552,0.0192825370537708,0.0431017226297898,0.054026732724413,0.0121960919900692,0.0219986060640628,0.0903537610919498,0.013387266285525,0.0173538237417352,0.0535147968719922,0.066056647472446,0.0807160840578919,0.0422572381252601,0.0492199510070721,0.0445614489075403,0.0454594250808835,0.0658984145739101,0.0399955512728293,0.0436712949063116,0.0517462784153366,0.0807675191232144,0.0911070057405902,0.0699243423999629,0.0616819983619238,0.048399507047419,0.0454020246062345,0.0380612748018824,0.0420990891033028,0.0449994880198802,0.0375992947161529,0.0327714897016004,0.0381283937761072,0.0441889170154352,0.0381775803586368,0.0308487554871756,0.0334679543601987,0.0295086871457535,0.0416549027161874,0.0329212294125014,0.0325728715719675,0.0380090608192418,0.0347021758793522,0.0327748938478134,0.0306556246218825,0.1054446912146591,0.0558645165707867,0.0701919423132411,0.0717826076944909,0.0847447264637937,0.0383426942473761,0.0600201608620869,0.0752513778914032,0.0562894492631276,0.0390035944845719,0.079880735820458,0.1406149578316897,0.0651579588789337,0.0549676993044565,0.0628230473760416,0.0948177262008025,0.0633682359538436,0.0704297703568892,0.0661204141960709,0.0752231438765917,0.0706654424538237,0.0824058100404601,0.03980927755196,0.0349648858654774,0.0159300817668102,0.0221470147952924,0.0176403775069298,0.0821431063879458,0.0795878017930142,0.069236097454949,0.0410712874701317,0.0393875757820953,0.0483372429398274,0.0574500061258875,0.0510484129521255,0.0838533818719842,0.0420652554619422,0.0525848566637607,0.0751824040559547,0.058194120560346
316188_16_consensus,0.0330825654301598,0.0,0.0287760195719508,0.0336237756978725,0.0476357421219413,0.1038383686343245,0.0865924898373737,0.0898604375393983,0.0510786383683345,0.0756919931041242,0.1107167987853898,0.1088451764774927,0.0529623472213369,0.0667255805046433,0.053451788477103,0.0516711510315248,0.0574677694518097,0.0715241225626837,0.0492099428944001,0.0581449431817526,0.0494893194173293,0.0672602664955794,0.0944231769518264,0.0689737853252321,0.0382198990032378,0.0385882008498406,0.0559362687938964,0.0512571133111121,0.0393111907982612,0.0243777231626243,0.0333106275557044,0.0443717430514452,0.1176303450065017,0.140056348304145,0.0786532634178156,0.1288079163765036,0.1517522470572014,0.0455995197627512,0.0841983795656746,0.2091937309696412,0.0520610489706623,0.0704703201835856,0.1499121647563734,0.1419546526280521,0.1757079058250399,0.0744014030983297,0.0526262592496733,0.0712757583781744,0.0571841437937505,0.1439876985215331,0.0595292469450043,0.0649262344239058,0.0661906541781824,0.100396939983729,0.1707011443623889,0.0757017501296077,0.0914520084937411,0.0540033054248239,0.0732965314374878,0.1048746578244257,0.1125035245789742,0.1213604968005528,0.1021033609774448,0.078997330864488,0.099503076882236,0.1182907908364834,0.0524580687492886,0.0625165112543122,0.0857114419994129,0.0697590114405013,0.0517797593072879,0.0753624286333698,0.0546253003113772,0.1009428424924658,0.0931084532645805,0.0525833528650476,0.0812159355780686,0.2231161948367361,0.0406612128705825,0.0353825904334046,0.0374834168274382,0.0467244651356786,0.0883671914027557,0.1445269716342228,0.1721091317111653,0.0383660370322722,0.0901601822501492,0.1790581073570418,0.275108286125044,0.0212569127784014,0.0212867579778075,0.023339798493569,0.04796442350416,0.0208212552866138,0.0244205692644348,0.0202339054233373,0.0291542108123392,0.0243210587767572,0.040775162600279,0.0332776074270135,0.0190395112778931,0.0349470929975472,0.0332489146333099,0.025993590595517,0.0369254705619006,0.0360411194269945,0.0279953913296475,0.082374422628793,0.077033240219583,0.0937637899688565,0.1363131630133693,0.1109550695591377,0.0572923451126969,0.0704891266893907,0.1183263779882892,0.059635514399658,0.1349058326774113
316188_4_consensus,0.0056880617727639,0.0287760195719508,0.0,0.0158264863032009,0.0095288925624839,0.0584572291421432,0.0538344563164585,0.0554110896151627,0.0773477621851146,0.0502123091232391,0.0605248349428872,0.0608643390156959,0.0637135669183397,0.0552952499609773,0.0879561149554977,0.0528451897163737,0.0569537846630527,0.0530545447954109,0.0648717977990198,0.0619828817729484,0.0842316048284566,0.0504545793657422,0.0527183562645747,0.1233122359632856,0.086578932582805,0.0868664841275332,0.1066132405442328,0.1009036571557411,0.0866246173953726,0.0695209561359444,0.0784161283381799,0.0938777329709532,0.0497189615156967,0.0602597042543617,0.0286106710781783,0.0553889901475761,0.0678633347992958,0.0178797963190646,0.0314841768810039,0.1061641539888382,0.0202892380753167,0.0260294947596388,0.067394077951568,0.0779625777034436,0.0958972771437745,0.0500032777381171,0.0536404960571657,0.0515674583045706,0.0507054891336293,0.0789184257219952,0.0459484025537291,0.0500564355662191,0.0576005705552509,0.0873470690026048,0.1048960002132588,0.0746739174910953,0.0694043311032333,0.0531816982812785,0.0523898298818146,0.0511433916736434,0.0556443615131225,0.058967515672105,0.0501553398827425,0.0434304649456294,0.0501776806481641,0.0582155253989089,0.0456444154134771,0.03979410866516,0.0450391563122591,0.0391016504299344,0.0483851477836028,0.0433431084684245,0.0404395883604564,0.050693332552651,0.0466871866544877,0.0404691396649816,0.0416499991111072,0.1213317542008605,0.0573315390428001,0.0694426701317336,0.0712039639403192,0.0837969267359337,0.0466504277645345,0.0722669705048009,0.0881346858578746,0.0560953082061441,0.0472931522610249,0.0935424893263983,0.1575279932794346,0.0617645532039041,0.052449498747622,0.0595363620376634,0.0911550124271443,0.0598178843331691,0.0667034115350118,0.0624983857641012,0.0716466564084568,0.0674149534615224,0.0796309817887408,0.0402875278591698,0.0347180888932099,0.0192502006500072,0.0246157048799124,0.0201661227025597,0.0790206120218011,0.0762799940470531,0.0658427367481513,0.0493834505306143,0.0462912862929956,0.0575798690597419,0.0688226748946307,0.0611301520663793,0.0857811904262471,0.0490310096140529,0.0636049488849215,0.078314894009984,0.0688837691532988
316188_6_consensus,0.016595407853158,0.0336237756978725,0.0158264863032009,0.0,0.0144783484725845,0.0569421268002887,0.0549122896847018,0.0506566215249435,0.0790276649798098,0.0484430019002264,0.0657663605593006,0.0602870424645889,0.0593512703875225,0.0479198482632741,0.0890852596943272,0.0470088390090257,0.0552837837241364,0.0500199240318668,0.0580876257754061,0.0558740904352967,0.0827952057403162,0.0465696745340284,0.0488816417865622,0.1652195671394496,0.1150176385134589,0.1152048183478671,0.1449262917862652,0.1365538310071663,0.1173108855110234,0.0594569543105425,0.0599606723980894,0.0752688476458089,0.0555717875841219,0.0776132687515849,0.0429704631393494,0.064460340112431,0.0855602161005073,0.0332444498327957,0.0475049380139589,0.1203885726163429,0.0354058749361341,0.0423754469089736,0.0763516097727503,0.0546728950164032,0.0795653031849408,0.0281156673381159,0.0348422906505652,0.0321162212328065,0.0312931695859823,0.059074204420388,0.0283127966119316,0.0287131931687714,0.0326411647900926,0.0447996251151847,0.0720049520173127,0.0381597789584606,0.0365046096609962,0.0318152201423238,0.0284696572608247,0.0566867865145024,0.0654084434679971,0.0656967672252246,0.0543488878227007,0.050584625218832,0.0633666113590685,0.0636897199677308,0.0510018302423578,0.0441943735618597,0.0463185038481093,0.0403835194107209,0.0555988921152756,0.0493221993683121,0.0440372129921895,0.055475478648824,0.0486426517753786,0.0456055809340938,0.0477363552466201,0.1289557901207327,0.0529869758458581,0.0616329471801968,0.0629884179005646,0.0715288042423392,0.0454768480961433,0.078275866354919,0.0943703620473925,0.0437835087488513,0.0498119449433831,0.0992977170930213,0.1640129374143217,0.0681878926337136,0.06851103719075,0.0733831667256224,0.1249734077352942,0.0751158768540882,0.0827577973966056,0.0670101681846198,0.0893703156828014,0.0785648325753856,0.1101025310296508,0.0692584326683345,0.0502876893621113,0.0292132313857447,0.0443514877878943,0.0284797079716403,0.1064972341930952,0.1031793849104829,0.0865745955897114,0.042610733027546,0.042827447305008,0.071729119456684,0.0752743527587611,0.055545395816849,0.0941818937430918,0.05353117380844,0.0598003821534849,0.0904827026877939,0.0813103405190744
316188_7_consensus,0.0054702674186479,0.0476357421219413,0.0095288925624839,0.0144783484725845,0.0,0.0402771666573924,0.0414985424341693,0.0408442966715334,0.0878679319546948,0.0397992348490641,0.0436034893712342,0.0421150849934557,0.0663652598756368,0.0487799242024067,0.1009857859601828,0.0515683544046146,0.0560952015874978,0.0450848669062144,0.0686016034002623,0.061134620823589,0.0969409785346453,0.0430027856265216,0.0356895829907228,0.1603221485796506,0.1169331411681078,0.1172162833957637,0.140705411237664,0.1345485253550356,0.1185359029655153,0.0863741351570883,0.0912875508129529,0.1099518414176294,0.0275626645128159,0.0375993016093776,0.0166692905383207,0.0323344117094537,0.0429243834680477,0.0160086051825016,0.0192446421079637,0.0727689524008088,0.0160057226248842,0.0167624114061002,0.0398837878053859,0.0476647817531139,0.0600210501415068,0.0348600102813936,0.0492673631785596,0.0389873086212517,0.0433257533474131,0.0479854326909396,0.0368474136954004,0.0388562560841396,0.0473363410863365,0.0695048149265193,0.0687262166157811,0.0636459206744781,0.051245623461261,0.0471597914429997,0.0382082617074495,0.0314959048934762,0.0360220611167303,0.0363866552484672,0.0310599587219355,0.0316698953222625,0.0350688040422086,0.0360383774655268,0.044000804146508,0.0323604578077434,0.0289548385171594,0.02772516940575,0.0489969638688512,0.0322468038990422,0.0358723820933049,0.0318400934925096,0.0288895666644144,0.0371457118488525,0.0280638419291623,0.0848698138661108,0.0631287297259728,0.0809512255195805,0.0823842233913394,0.0945931816939724,0.031338680334473,0.0470131753593072,0.0589550194945811,0.0614152602032218,0.0327635924772877,0.0631390924409753,0.1150849320812898,0.0830963236442645,0.0738121585385496,0.0820315162029583,0.1223361622283407,0.0840944687735234,0.0922099919024139,0.0840083473368151,0.0972640547552803,0.0908557496623414,0.1077352525835646,0.0566563537559305,0.0498029036072011,0.020594280816554,0.0318307512349687,0.0243799366336094,0.1073823103525919,0.1041903360039135,0.0913572130130457,0.0351975738783147,0.0352740283593089,0.048382535794305,0.0465099885236526,0.0409919832668528,0.09894578816301,0.0427714296544747,0.0417846260677867,0.0890312878747696,0.0497292095480155
326650_10_consensus,0.0475459177930881,0.1038383686343245,0.0584572291421432,0.0569421268002887,0.0402771666573924,0.0,0.0047438064798104,0.0038534711297328,0.0644850164661328,0.0069320992489112,0.0035966332391161,0.0024069199378526,0.0378815822901756,0.0157346750269926,0.0803990175946189,0.0274770465574478,0.0257427937854917,0.0110021166735796,0.0441604916151643,0.0294204264482758,0.0774712352887672,0.0116865630799614,0.002785390421323,0.2089140077269942,0.1630913073299931,0.158775134372366,0.1885666066953586,0.1800073099013142,0.1651893267348523,0.1186137451981856,0.1157047399945883,0.1464101791394165,0.0248570940009038,0.0387687910412237,0.0281711555623811,0.0286005159335873,0.0459855364382777,0.037794472975599,0.0287181839507795,0.0596324123581668,0.0322226568481784,0.0309748443065771,0.0374538080395758,0.0411503562229009,0.0510958448929912,0.0337199592175121,0.054735956609667,0.0430837483838688,0.0448193298706307,0.0396340999708968,0.0400813925077301,0.0424528527337741,0.0478446526354705,0.0789844672921118,0.0645800562472889,0.0735211333321634,0.0512682523069942,0.0543943159514137,0.042981232247742,0.0112428710033176,0.0132489678960956,0.0136061941048115,0.0094451771725179,0.0121157993490985,0.0132501124954131,0.0123036658382638,0.0274421888327625,0.0151453561324146,0.009196474281623,0.0151730961728819,0.03404836162973,0.0124037426632046,0.0225373803647155,0.0096940348411322,0.0085597366805583,0.0232816486751108,0.0115949582728944,0.0637768781979604,0.0666182968921615,0.0928612387968845,0.0958088110741854,0.1044197169854994,0.0266848318136956,0.0377165834300816,0.0424501929946421,0.0728354293125317,0.0270165998824243,0.0460799497708048,0.0968078704799912,0.1108893479081984,0.102272930657306,0.1093951193427802,0.1547619274698917,0.1204927681751959,0.1238256950048786,0.1135580759372079,0.1251367078847494,0.1188356525872524,0.139738098590775,0.0838293494610988,0.0778473500528198,0.0366954242527066,0.052275921225549,0.0453011253945181,0.1430899507956962,0.1360364782973926,0.1205282335316022,0.0264907254109738,0.0278163705499245,0.0360638769258567,0.0304048077813261,0.0243487511556592,0.0967028382281727,0.0305867144650537,0.023282771641985,0.0840426744263469,0.0309745417708047
326650_11_consensus,0.0445752313387668,0.0865924898373737,0.0538344563164585,0.0549122896847018,0.0414985424341693,0.0047438064798104,0.0,0.0032335140980688,0.0425831585170097,0.0029370841083533,0.0060522635154045,0.0055241179698981,0.0229643525203178,0.008667187538637,0.0556946889613447,0.0157828951866667,0.0135449298541274,0.0044757328579887,0.0278882011228764,0.0168341979943429,0.0537425197015091,0.0052553204821848,0.0045419509568143,0.1776934729915664,0.1356647102383981,0.1311125895166105,0.1589017150190894,0.1511089626134598,0.1376265583549649,0.0960640056837611,0.094504944178829,0.1236391329392621,0.0361884670687757,0.0512855733404151,0.0320976061919004,0.0412014965096574,0.0602727494024177,0.0351262086725796,0.0331958829658347,0.0809315186173389,0.0300784661812851,0.0326669600716265,0.0529971533785111,0.055697667210933,0.0683547150901446,0.0336874230724131,0.0448713438213754,0.0400870821228913,0.0376149276910151,0.0526980438130877,0.0350453774868215,0.0388411787455549,0.0427662909776511,0.079844969213024,0.0808653975015873,0.0690324091004761,0.0525155956241372,0.0463770040451718,0.0421963861024696,0.0163208135531895,0.0178671186605914,0.0212869737556413,0.0140953036287738,0.0105420129576589,0.0144891823496244,0.0196721347366519,0.0168832378072272,0.0102107101995674,0.0103742507533599,0.0124787356782114,0.0211664364821153,0.009631231426832,0.0144574859517936,0.0131980414421546,0.0122085132970903,0.0147201408390813,0.0114869893220577,0.0823791912098199,0.0499690056605661,0.0725806493507805,0.075529522235028,0.083475366531883,0.0271823810999194,0.0463898110468194,0.0547809280065649,0.0577826568679284,0.0269224620079731,0.0589402347208958,0.1208805847308021,0.0867662313931711,0.0786607466648012,0.0846808496593096,0.1240426021204106,0.0948233210636217,0.0974943974015909,0.0896888283565724,0.0980394576496141,0.0930251881614321,0.1109289618075601,0.064478220054152,0.0592277181216971,0.0284227302498703,0.0398617589648324,0.0341412619021257,0.1141467303233714,0.1076095871562436,0.0940990030845334,0.024789706168665,0.0243763397970209,0.0299645955894325,0.0365071673175068,0.0271014595198924,0.0720789162159469,0.0223240186017061,0.0276046170692723,0.0615490328968304,0.0348300254687679
326650_12_consensus,0.0461485123691742,0.0898604375393983,0.0554110896151627,0.0506566215249435,0.0408442966715334,0.0038534711297328,0.0032335140980688,0.0,0.0490480430501332,0.0036514585221318,0.0067929594164972,0.004915506760347,0.0255473164138653,0.0083395498826943,0.0633444931106241,0.0178885648128144,0.0163732187019185,0.0056665034815708,0.0306998513838543,0.0186248608025554,0.059983388335687,0.0060512981298215,0.0034538586218637,0.1926638393548883,0.1471321088555521,0.1423513300125147,0.1729800420169853,0.1638172770502146,0.1492982377757155,0.0984362170997794,0.0948007046514298,0.1237685063452627,0.0333275356363573,0.0509404977270282,0.0327790283562503,0.0386605907556223,0.0597514678619681,0.0370607363279003,0.0336213830034664,0.0777712304157205,0.0323031478931445,0.0345016214291726,0.0501551793095984,0.0475910644030026,0.0624287662564704,0.0300834087095962,0.0451384949341848,0.0387582037581673,0.0367683385227355,0.0466139354677572,0.0339605683121302,0.0365453500615382,0.0402740258783156,0.0716204951528176,0.0709792262667026,0.0635199122015404,0.0462748595432209,0.0454605305297386,0.0386065861147368,0.0175802278067624,0.0206021430380971,0.0223326008895545,0.0148817287891525,0.0138666243581369,0.0188179656182425,0.0202493022994421,0.0218603554716079,0.0131429955094981,0.0117777790023998,0.0151669643996639,0.0277600695901334,0.012956976432001,0.0185366379892641,0.0148692532406196,0.0126245092957475,0.0190167256845219,0.0142285118453981,0.0806316471936039,0.0530653225552288,0.0754183450956418,0.0781854454424078,0.0851604388167217,0.0271947293961609,0.04635378514552,0.0536941385646203,0.0581793089693452,0.0278851706012499,0.0579271615975818,0.1177281498275775,0.0919084239505618,0.0863347020351366,0.091961397846993,0.1379945662745942,0.1036074776721456,0.1056796405699067,0.0944953110809558,0.1068158021295273,0.0998726328053827,0.1236924868868145,0.0746117548557814,0.0657860793270188,0.0310990219154723,0.0459196514935769,0.0374786721770448,0.1262299353295812,0.1191776237421295,0.1033936945718885,0.0253362278110325,0.0257497510226905,0.0373474364080754,0.0384375714922065,0.0267696494567193,0.0823167729792624,0.027160216222211,0.0272846214934059,0.0722887248465866,0.0386575353144369
326650_13_consensus,0.0753158443997472,0.0510786383683345,0.0773477621851146,0.0790276649798098,0.0878679319546948,0.0644850164661328,0.0425831585170097,0.0490480430501332,0.0,0.035318922516712,0.0689635918082869,0.0688349545182029,0.0075636767926807,0.0251086605440171,0.0036582342012518,0.012888448076926,0.0119651813002628,0.0272547805615497,0.0058348568898924,0.0113943212364882,0.0031207643932749,0.0263862427808669,0.0593158636799646,0.0947146183729046,0.0643560320543112,0.0599308422876507,0.0817626078812772,0.075817794666281,0.0667929449687179,0.0406570761829314,0.0429169510621791,0.0643766051798158,0.1262099235154492,0.1524978032493011,0.0948713938583507,0.1374773716900614,0.1679935166755388,0.0682052345969337,0.0994132981290025,0.2158869776770222,0.0678260929753467,0.0874676700315868,0.1616350554723151,0.1492434409859964,0.1793851689437655,0.0719179944444103,0.0451178236645617,0.0684112758026831,0.0484714752721124,0.1456039811895904,0.0547653140891526,0.0623410953851175,0.0591651982488228,0.1100490676949244,0.1792711630101857,0.0803331506376343,0.0911543547906639,0.0512976324454079,0.0754858691333923,0.0846973257756911,0.0878783404157168,0.1006724945235681,0.0805659693972584,0.0526435021508673,0.0726435774886207,0.0970007539715345,0.0208624859655763,0.0362759735571636,0.0619283435123438,0.0484789551187017,0.0178343347512486,0.0468533075797621,0.0279604772929165,0.0762956712311382,0.0722312984399842,0.0259940883050404,0.0591181139994674,0.213232298528923,0.026918902214553,0.0287797508758087,0.0317013052803742,0.0365567963483099,0.0801206111342951,0.1373042660691634,0.1611837458980183,0.035444860114314,0.0799004532848002,0.1673074331090962,0.2718669968382388,0.0294990212169601,0.0299054380130119,0.0300278984561419,0.0521000600161318,0.0351650810937815,0.0339119024775715,0.031495109924621,0.0339886590398617,0.0310287051635071,0.0459744734822473,0.0417728557414704,0.0309477966703317,0.0440575537265175,0.042212535466251,0.0368631735329589,0.0462228123808179,0.0426016217435227,0.034364478460592,0.0651070400881907,0.0592368702817722,0.0653232568653665,0.1168661896965685,0.089109326192017,0.0241797984434493,0.0426799978700511,0.0962872126102754,0.0249358076428993,0.1102288882887476
326650_14_consensus,0.0417131281465623,0.0756919931041242,0.0502123091232391,0.0484430019002264,0.0397992348490641,0.0069320992489112,0.0029370841083533,0.0036514585221318,0.035318922516712,0.0,0.0097453187921452,0.0084313899907915,0.0168128820970396,0.0052234164744175,0.0475543717503637,0.0106143612200453,0.009468308812103,0.0030945295563471,0.0210508302425171,0.0117793123677785,0.0449981218632586,0.0029016592984518,0.0056517152058175,0.1662254532297629,0.1243078590602024,0.1200433465212311,0.1479685330865683,0.1400704844506579,0.1264052573634648,0.0827906090112522,0.081185335205264,0.1086939130096666,0.0402290047220414,0.0583923252710665,0.0341150686092346,0.0464123262735682,0.067822609166555,0.0331987279615439,0.0356749623164933,0.0914842186562241,0.0294241481571946,0.0340324838459364,0.0595339315064959,0.0566060050788781,0.0729294632825521,0.0297509391279522,0.0382007773458203,0.0359293485620364,0.0317662948100752,0.0549485583533302,0.0300022285570209,0.0335182290292461,0.036946817106144,0.0722769773092375,0.0817691286851536,0.0605280093058686,0.0476485044664132,0.0392330713400541,0.0372643506564589,0.019124083276532,0.02197254961502,0.0256412379048658,0.0166567031272713,0.0109771872079784,0.0178807690328959,0.0235286508988759,0.0132118907219798,0.0084988603510751,0.0112985123767739,0.0116885302574001,0.0176167398236968,0.0096085338717983,0.0114349150155224,0.0159170437613536,0.0134331993108167,0.0113922138203337,0.0122846791550639,0.0940100381182222,0.043204939610403,0.0627333997840331,0.0650036596287408,0.0726157953385158,0.0287565134685818,0.0531157893337876,0.0637001053732335,0.049543738341363,0.0291974146297686,0.0679845643409784,0.134320882105051,0.0759873696817337,0.0702883463835331,0.075698519530837,0.1158264024419732,0.0851726176098441,0.0871963149839336,0.078392974733175,0.0885615580573926,0.0826905016093109,0.1029834503528661,0.0608620012402303,0.0525979831624692,0.0260538657126394,0.0373642222111216,0.0301325078122438,0.1052610046581143,0.099203860801551,0.085226992116409,0.0242574475968577,0.0239377065991766,0.0326872497277221,0.0427160032330755,0.029951266924364,0.0654179994462165,0.021989542322494,0.03135975243962,0.0564546286334461,0.0416996187159401
