Sample1,316188_10_consensus,316188_11_consensus,316188_12_consensus,316188_13_consensus,316188_14_consensus,316188_15_consensus,316188_16_consensus,316188_17_consensus,316188_18_consensus,316188_1_consensus,316188_2_consensus,316188_3_consensus,316188_4_consensus,316188_5_consensus,316188_6_consensus,316188_7_consensus,316188_8_consensus,316188_9_consensus,326650_10_consensus,326650_11_consensus,326650_12_consensus,326650_13_consensus,326650_14_consensus,326650_15_consensus,326650_16_consensus,326650_17_consensus,326650_18_consensus,326650_1_consensus,326650_2_consensus,326650_3_consensus,326650_4_consensus,326650_5_consensus,326650_6_consensus,326650_7_consensus,326650_8_consensus,326650_9_consensus,326651_10_consensus,326651_11_consensus,326651_12_consensus,326651_13_consensus,326651_14_consensus,326651_15_consensus,326651_16_consensus,326651_17_consensus,326651_18_consensus,326651_1_consensus,326651_2_consensus,326651_3_consensus,326651_4_consensus,326651_5_consensus,326651_6_consensus,326651_7_consensus,326651_8_consensus,326651_9_consensus,326713_10_consensus,326713_11_consensus,326713_12_consensus,326713_13_consensus,326713_14_consensus,326713_15_consensus,326713_16_consensus,326713_17_consensus,326713_18_consensus,326713_1_consensus,326713_2_consensus,326713_3_consensus,326713_4_consensus,326713_5_consensus,326713_6_consensus,326713_7_consensus,326713_8_consensus,326713_9_consensus,326737_10_consensus,326737_11_consensus,326737_12_consensus,326737_13_consensus,326737_14_consensus,326737_15_consensus,326737_16_consensus,326737_17_consensus,326737_18_consensus,326737_1_consensus,326737_2_consensus,326737_3_consensus,326737_4_consensus,326737_5_consensus,326737_6_consensus,326737_7_consensus,326737_8_consensus,326737_9_consensus,326780_10_consensus,326780_11_consensus,326780_12_consensus,326780_13_consensus,326780_14_consensus,326780_15_consensus,326780_16_consensus,326780_17_consensus,326780_18_consensus,326780_1_consensus,326780_2_consensus,326780_3_consensus,326780_4_consensus,326780_5_consensus,326780_6_consensus,326780_7_consensus,326780_8_consensus,326780_9_consensus,326797_10_consensus,326797_11_consensus,326797_12_consensus,326797_13_consensus,326797_14_consensus,326797_15_consensus,326797_16_consensus,326797_17_consensus,326797_18_consensus,326797_1_consensus,326797_2_consensus,326797_3_consensus,326797_4_consensus,326797_5_consensus,326797_6_consensus,326797_7_consensus,326797_8_consensus,326797_9_consensus,326907_10_consensus,326907_11_consensus,326907_12_consensus,326907_13_consensus,326907_14_consensus,326907_15_consensus,326907_16_consensus,326907_17_consensus,326907_18_consensus,326907_1_consensus,326907_2_consensus,326907_3_consensus,326907_4_consensus,326907_5_consensus,326907_6_consensus,326907_7_consensus,326907_8_consensus,326907_9_consensus,327059_10_consensus,327059_11_consensus,327059_12_consensus,327059_13_consensus,327059_14_consensus,327059_15_consensus,327059_16_consensus,327059_17_consensus,327059_18_consensus,327059_1_consensus,327059_2_consensus,327059_3_consensus,327059_4_consensus,327059_5_consensus,327059_6_consensus,327059_7_consensus,327059_8_consensus,327059_9_consensus
316188_10_consensus,0.0,27.369855237013912,42.012696363245205,38.68751240817951,40.24969046636413,40.454470026965396,34.578394732158756,41.58007761966376,43.590870185449475,39.46316056910579,40.46762589928059,37.77886020457879,59.82927571515533,68.23484586075533,52.94736842105274,59.5036319612591,54.82239597877701,38.26045963464946,1437.3812949642202,1940.184466019592,1272.5095541401972,2408.156626506412,1737.7043478263793,1203.463855421771,1240.881987577695,1998.5300000003144,1013.9035532995915,3123.3750000001755,1816.754545454592,1417.063829787353,1573.3937007874642,2149.0645161294356,1502.4135338345914,2701.108108108364,1513.7575757575923,1573.4015748032834,2126.138297872657,2595.8051948054263,2039.346938775607,3172.9682539684886,3331.6333333335065,2324.0813953488855,2815.281690140866,2172.44565217423,2060.4123711343245,4345.956521740915,4442.422222222792,2595.831168831391,3446.534482758826,2297.356321839289,2379.404761904861,3701.9074074083346,3771.773584905958,2467.592592592981,4253.468085106871,2776.1666666672913,1998.520000000248,4876.073170732865,4997.975000002283,3998.2000000014627,3388.11864406879,2896.95652173939,2245.719101123883,7140.392857145453,4079.816326531017,4998.000000000127,3701.9444444444466,3224.129032258181,2408.1204819279133,4759.857142857226,4649.232558140576,4649.2093023263515,412.0702479338894,667.558528428124,487.7237163814242,937.558685446075,933.2570093458069,608.4695121951303,786.0433070866542,505.10406091372533,523.35691318328,1323.1523178808472,1297.3506493507286,1175.1235294118583,435.5087336244711,208.58951965065862,254.23627075351467,951.1428571429049,1225.6932515337544,933.3084112149562,678.9829931973163,1331.9133333334719,1024.2769230770027,1752.9736842106363,1585.8650793651802,1525.2977099237671,1427.0857142857642,1272.5095541401972,1340.9127516778651,1867.7009345797305,1637.9508196722247,661.643835616472,983.8719211822696,1469.176470588448,1598.5920000002432,1585.8968253968856,1305.8496732027704,650.0325732899097,1940.2330097090583,2103.7368421053447,2196.2747252748495,1407.042253521148,1707.9658119658802,2081.7916666668903,1573.4094488189417,1598.6320000000019,1272.503184713515,1867.7196261683405,2126.18085106401,1707.9829059831197,2039.2959183674009,2172.3804347830755,1784.2589285717454,1637.860655737711,1525.3129770992605,1752.9473684211687,289.4277286135761,1109.7888888889506,563.8050847457808,1182.1656804734707,663.7755102040821,880.6018099547591,750.6691729323389,741.1659919028623,906.0988372093666,2991.285714285794,2352.95555555583,864.5238095238836,998.7100000000618,969.5679611651032,578.4028985507385,1141.5085714286383,911.940639269434,776.8988326848623,955.5741626795121,1175.1235294118583,988.727722772356,2467.5802469137807,1447.9202898552487,1085.6413043478385,801.851405622549,1091.5245901640396,1079.6918918919357,3172.9523809525276,1940.2815533983687,1525.328244274899,1115.8715083798998,1513.7348484850527,1168.2280701755064,2530.126582278937,1437.5107913670067,1233.1728395062776
316188_11_consensus,27.369855237013912,0.0,18.505563146593808,22.032956902512144,16.57716999384401,23.35714285714289,22.57181603773586,19.884122350552115,23.355517456359152,21.073329636817338,21.17479730658242,21.141863699582792,40.31025217031834,38.087619792685324,31.161087866108872,35.62110663246617,31.258553905745732,21.43225951285219,875.7938596491924,1331.773333333363,964.7729468599688,2148.8279569895003,1264.348101265869,821.6954732510293,993.6119402986027,1377.8068965517632,811.6422764227787,1998.340000000124,1416.9219858157644,1085.5271739131272,1147.9770114942828,1437.3453237410386,1233.1234567901633,1816.5454545454916,1248.512500000052,1168.1403508773124,1752.7280701755396,1737.5043478261475,2060.113402062271,3771.339622642635,2775.8333333338455,2125.9255319152953,2270.931818181863,1491.0223880598492,1768.3008849559255,3701.4814814822353,3122.875000000846,1833.2201834865577,2323.7790697677847,1737.5304347827835,2103.5052631580847,2595.5064935070386,2467.283950617817,1998.3000000000945,4079.2857142861903,2595.493506493558,2172.108695652365,3223.741935484044,3446.1206896563012,2467.3209876546543,2562.2307692309496,2018.5252525255364,1885.1509433962638,5552.6944444474975,3276.6065573777923,2983.0895522393153,2700.797297297957,2407.819277108509,1679.092436974966,3331.1666666671226,3331.233333334015,3074.8923076932338,379.761904761918,320.8566827697351,297.3014925373202,563.6525423729013,595.7313432835983,403.6153846153939,551.1629834254227,340.4023972602747,333.1168032786995,942.0235849057007,946.4881516588541,818.32377049185,259.95953002611134,104.52941176470678,151.53740458015375,588.746312684395,828.5643153527091,625.695924764922,665.2966666667023,801.8554216867793,883.5265486725897,1387.381944444535,1218.0182926829664,1097.4560439561064,1024.1589743590773,993.6019900497874,988.6980198020628,1548.8062015505748,1288.8451612904546,436.02710843374354,776.8326848249384,1018.98979591844,1147.9827586206923,998.6150000000263,1040.260416666724,441.1261061947031,1427.0071428572653,1560.9062500001621,1368.3561643835615,1103.5082872928565,1314.2828947369487,1264.3291139240966,1196.149700598894,1091.5027322405454,928.8325581395571,1458.3211678832258,1693.3135593221116,1340.7785234900136,1349.8310810811165,1598.4000000000653,1305.6862745098192,1147.936781609222,1115.877094972152,1331.8266666668387,246.031367628612,639.756410256433,255.96015424164986,857.0643776824654,371.6407322654494,470.6900726392288,434.55119825709727,381.64926931106777,452.4738372093223,1291.641975308776,1356.7179487180842,519.5989583333497,742.1821561338353,683.6267123288007,365.05860805860954,864.4242424242595,590.4437869822633,573.4080459770215,728.5547445255723,983.8029556650677,776.817120622584,2060.1237113402194,1154.6358381503921,860.7068965517556,621.6915887850611,856.9656652360927,725.9163636363711,2737.808219178702,1233.1111111111538,1019.0153061224936,779.8359375000192,1079.643243243345,924.5185185185411,2039.1326530613067,1256.402515723355,946.4407582938799
316188_12_consensus,42.012696363245205,18.505563146593808,0.0,29.758079409049014,29.51236641221375,30.24503518373735,31.21711798839461,30.131882686849618,29.482052282481536,29.59039385206533,30.15504923730457,29.41383263278567,52.00928381962884,52.93819163292865,38.86335527628173,47.03268445085322,38.51364175563479,28.288436171771995,1062.2712765957476,1305.549019607958,933.1168224299312,1885.0377358490782,1233.0185185185999,828.4647302904883,1013.7360406092208,1305.6209150326938,814.902040816343,2629.5263157899612,1426.9500000001176,1168.046783625829,1426.9142857144816,1513.5151515151715,1426.9571428572865,2195.8791208793928,1297.1038961039503,1272.3057324841704,1800.0000000001799,2018.3333333333617,1816.400000000209,3569.000000000011,3028.0606060608166,2172.0108695653776,2245.2471910116637,1752.6578947369032,1833.1009174313422,4252.6170212781235,3770.962264151626,2378.9523809526354,2562.0384615388643,1850.0833333336104,2125.7446808512386,3223.46774193621,2529.5949367094327,2296.885057471761,3843.6153846168368,2467.0987654322607,1921.230769230787,3331.0000000008,3028.0757575764724,3122.750000000248,3701.18518518593,2595.3506493511213,1902.9809523811762,4875.0731707331215,6057.181818181876,3701.2222222230503,3074.6769230771392,2467.1234567904153,1939.9417475729263,3701.148148148952,4345.086956522628,3506.350877194085,457.4541284403687,469.2564705882379,200.05432595573612,676.5355932203602,718.0323741007345,479.4471153846352,617.7894736842368,377.30170777988764,381.7112676056339,1003.5577889447267,937.5258215962833,835.4058577405866,311.3140625000057,145.85845447590086,182.98710865561907,764.9386973180258,969.4417475728634,685.9484536082497,656.4835526315912,1045.5811518325104,864.3203463203733,1513.4924242426196,1128.40677966103,1122.0617977529132,887.4088888888962,941.9292452830525,1068.01069518718,1598.288000000184,1585.6031746031842,536.3296296296311,849.5914893617459,1188.9047619047997,1349.7364864865108,1217.9573170732608,1062.3404255320008,523.480314960632,1358.9115646258613,1850.0185185187947,1560.8125000002126,1314.1447368421618,1479.807407407533,1349.7297297298323,1297.1168831169014,1203.3012048192868,988.6039603960779,1406.8380281691518,1833.082568807641,1548.6976744186172,1548.6821705427326,1678.9243697481554,1585.5793650794058,1232.9567901235857,1248.418750000123,1502.0827067670848,391.1713147410397,1248.3875000001083,650.1433224755914,1322.940397351089,694.8547008547456,992.8469387755986,825.0495867768772,863.504716981136,1137.5474452555336,3609.000000001176,5572.052631580893,739.3555555555901,1013.7309644670106,887.4311111111612,549.5619834710816,1067.9786096256926,950.8761904762642,860.5517241379385,672.0101010101173,911.7899543379478,801.7510040160978,1958.9509803922122,1109.6166666667577,795.4223107570105,629.5047318612077,915.9357798165316,767.8000000000008,2323.6395348842493,1406.8309859156207,1141.3371428572716,856.8540772532589,1024.153846153873,983.7192118227083,2378.9880952382723,1233.030864197563,974.1024390244157
316188_13_consensus,38.68751240817951,22.032956902512144,29.758079409049014,0.0,22.529370217775178,12.57410677897025,24.27832574607992,24.13871066300031,25.51459110960299,18.682239525398607,22.996728624535358,22.144643116732087,46.351575456053276,45.730652326397134,36.93868640850422,35.10729768786135,33.59432329525793,25.694403632963816,1029.5206185567276,1340.7986577181482,937.6244131455753,1833.3669724773931,1349.9256756757784,911.9086757991464,1040.296875000052,1288.9290322581182,825.1239669421506,2467.4691358028685,1387.4652777778872,1056.8465608466151,1175.082352941214,1525.2748091604403,1331.9333333333889,2039.224489795968,1210.7212121212913,1019.0765306122912,1752.8333333336338,1768.3805309735071,1768.3805309735071,3387.915254237425,2939.3529411771774,1998.4300000002331,2220.577777778201,1679.1932773110173,1959.2254901961107,3997.9200000011238,2775.94444444496,2148.913978495075,2379.273809524222,1768.407079646255,2196.142857143054,2775.9861111115993,2126.053191489706,2245.539325842944,2737.986301370177,2407.9397590366934,2081.6875000001987,3701.703703704228,3446.3275862079013,3446.344827586886,3223.9032258065045,2437.353658536717,2060.278350515567,3919.490196079718,3771.5660377362233,3387.915254237425,3276.7868852463707,2776.0000000002487,1921.5288461541484,3997.8400000013944,4345.652173914259,3506.807017544826,460.69053117784546,508.9107142857372,341.2500000000035,461.7291666666865,663.176079734225,312.8021978022061,555.8105849582448,367.56007393716334,362.1648106904353,998.6650000000509,1051.2736842106244,872.0436681223015,287.46608946609547,122.69201030927937,170.6804123711356,552.8393351800715,895.578475336371,686.0378006873159,756.2007575757889,1051.2263157895602,883.579646017777,1491.0820895523539,1218.0914634147368,1175.0647058823554,978.9901960784912,1003.6582914573743,1062.462765957538,1679.1428571430915,1573.3149606300792,506.36013986015763,831.9791666667359,1203.397590361486,1359.1020408163738,1427.1071428573402,1134.9886363637168,508.82908163265904,1513.6439393941616,1573.2992125986195,1349.9324324325107,1128.536723163855,1272.4713375797528,1305.7581699346733,1305.7712418300866,1079.756756756764,960.1826923077533,1437.410071942644,1752.8684210528827,1189.101190476286,1387.4375000001908,1368.4315068494514,1323.0728476821382,1103.5690607735341,1203.415662650674,1272.477707006441,412.64705882354264,1248.5500000001045,710.4839857651583,937.6901408450783,611.2406015037698,821.0253164557381,745.0074626866078,785.6995708154973,906.0174418604911,3376.935483871897,4235.560000000251,770.8996138996339,998.6400000000814,955.5693779904967,529.185676392581,1141.4285714286018,828.5435684647514,871.9519650655716,728.598540146037,993.6616915423429,891.4598214285959,1850.3055555556973,1264.424050632948,951.0380952381298,648.0129870130233,875.8333333333393,656.6118421052764,2437.353658536717,1417.000000000155,1029.5927835052357,825.0578512396897,1161.3895348837868,911.8949771690096,2039.2551020411888,1135.0170454546267,903.624434389188
316188_14_consensus,40.24969046636413,16.57716999384401,29.51236641221375,22.529370217775178,0.0,23.636666255702163,25.730542925916037,23.796262808921046,25.144721432156608,22.431283107710428,19.80288771432256,22.750857824854567,45.328465461288936,45.12439418416821,35.87287822878241,39.518953983377365,29.684065090574222,26.23878969606108,924.5138888889354,1168.1111111111527,864.4415584415996,1707.8547008547885,1168.163742690122,875.8289473684277,853.3547008547247,1288.8645161290492,779.9062500000216,2148.8494623657725,1525.1755725191524,1034.87046632132,1134.9318181818846,1447.782608695776,1280.602564102618,1800.1891891892558,1003.6432160804502,1068.117647058849,1560.9296875000039,2018.4949494953014,1548.8449612403847,2983.1194029857465,3446.1379310351717,1752.7982456141171,2498.15000000006,1469.095588235475,1548.868217054418,3446.172413793872,2775.80555555586,1850.2222222222874,2437.207317073223,1885.160377358742,2081.604166667038,2814.957746478883,2220.4777777777904,2081.62500000032,3028.3333333341147,2737.7945205480364,2018.474747474861,3223.7741935490467,3446.155172414363,2737.8493150686686,2737.821917808531,1867.5514018694478,1665.1166666668425,5552.750000002882,4759.380952382781,3569.2857142859225,3331.2500000009763,2629.7105263158087,1998.3300000001386,3028.2727272728953,3771.377358490701,2896.608695652449,391.73477406679916,457.4288990825731,313.2515723270538,527.8068783068812,370.57434944238446,369.15185185186,481.8140096618404,319.0337078651766,321.23517786562087,903.6289592760492,937.6009389672189,801.8795180723329,245.7864197530879,111.5205158264951,154.99219359875238,549.7603305785237,762.0801526717682,606.6534954407489,647.9967532467823,955.5215311005642,821.6543209876548,1491.0074626865828,1154.6127167630166,1189.0059523809878,903.5610859729079,911.8630136986573,916.0688073394881,1397.0909090910416,1406.9436619718551,455.2735849056605,789.1383399209898,1034.8549222798636,1134.937500000056,1203.367469879583,983.8472906404421,473.68646080761175,1314.2828947369487,1479.933333333482,1349.8648648649096,1073.8279569893386,1406.922535211288,1189.0238095239163,1168.1578947368691,1097.5164835165301,860.7068965517556,1264.3734177216743,1800.1801801803729,1490.9925373135675,1349.8445945946492,1387.381944444535,1196.1556886228198,1073.8225806451803,1161.3430232559226,1256.3962264152033,358.9378427788001,1218.012195122085,669.86241610739,1128.5536723165058,511.0943396226649,963.4059405941221,656.6315789474053,817.2633928571977,950.2012195122275,4361.750000000669,5294.200000002514,705.4028268551481,950.9904761904949,879.6740088106001,485.30170316303855,1056.7513227513923,773.8449612403678,779.8437500000128,667.5618729097115,860.7112068965897,681.255972696261,1737.5304347827835,911.9086757991464,750.5714285714761,548.137362637368,695.543554007007,631.6075949367412,2498.1875000002615,1264.367088607714,974.2439024390653,770.7992277992769,1008.7020202020936,875.8157894736959,1959.1470588235732,1128.5423728814287,770.8610038610507
316188_15_consensus,40.454470026965396,23.35714285714289,30.24503518373735,12.57410677897025,23.636666255702163,0.0,26.74496737470505,25.057975605892604,26.35475398354057,23.666098543538936,24.409355804063672,21.031838316722077,44.8822043628015,45.05047245909197,35.98759718622734,40.23730912092463,35.1294521786296,24.3690959878111,907.4863636363664,1447.362318840738,937.3708920188279,1939.6990291263942,1147.7528735633382,808.2024291498277,907.5227272727315,1322.741721854316,779.7343750000229,2664.226666666744,1610.9758064518455,1040.0364583334235,1161.0930232558817,1536.6000000000226,1240.5279503107006,2059.70103092813,1029.3092783506202,1073.6290322580708,1548.4806201551282,1767.902654867476,1637.4098360656637,3387.000000000717,2664.2000000003177,1997.8900000001627,2125.4680851064336,1692.9745762712673,1997.8900000001627,4441.044444445115,3386.8983050855327,1867.1121495329328,2219.988888889349,1737.1652173913174,2378.5952380954045,2895.9420289857717,2497.6125000001657,2148.3333333337623,3770.5471698124056,2219.9777777777986,1767.8849557523124,4078.4285714291304,3918.4313725500106,3387.000000000717,2629.131578947646,2296.5977011495315,1783.7321428572207,5259.289473685536,3918.4509803922215,3330.5333333340063,3568.482142857833,2814.3521126764176,1783.7232142858295,3223.0000000001423,3700.7037037037776,2529.265822785382,394.7584158415912,451.10633484163463,319.73836276083756,566.741477272731,645.8058252427493,222.5324384787518,531.9093333333335,332.8978224455684,330.98981670061823,964.5990338164498,887.3466666666822,758.9733840304248,269.8035230352324,117.02952029520375,156.5567823343863,580.0523255814227,795.3466135458415,599.2222222222384,643.6677419354882,993.3731343283696,811.4430894309379,1468.7426470588566,1128.2485875707005,1181.7041420118344,849.4851063830205,920.0737327189605,946.2843601896119,1437.0071942447873,1447.4347826088665,487.38720538722,776.6692607004269,1008.4747474747583,1128.2711864407268,1167.8947368421864,1073.62365591406,448.997747747767,1272.1146496816023,1585.3650793652846,1406.6338028169368,1056.5343915344467,1225.263803681058,1264.0632911393877,1232.8395061729245,1121.9550561798394,891.2857142857578,1296.954545454697,1585.4047619048245,1468.7279411765937,1416.5957446808534,1560.5859375000803,1322.7152317882442,1085.2663043478426,1174.7588235295439,1377.4965517243193,349.25266903914996,1161.0581395349932,707.7695035461095,1195.9281437126497,637.4392156862926,842.1428571428618,720.574007220248,778.7744680851164,967.6521739131324,5232.1000000027,7056.333333336479,652.1633986928375,964.5748792270983,849.506382978777,446.03803131991924,1023.9794871795563,811.463414634166,853.0683760683833,649.9967426710472,911.6621004566422,715.3333333333553,1707.435897436003,988.5198019802901,773.705426356613,511.41538461538954,779.7187500000202,641.6366559485703,2323.31395348885,1314.0263157896338,1003.4271356784424,773.6201550387907,1056.5502645502852,835.2761506276547,2103.115789474076,1097.2692307692462,911.6392694064276
316188_16_consensus,34.578394732158756,22.57181603773586,31.21711798839461,24.27832574607992,25.730542925916037,26.74496737470505,0.0,25.555914152009056,26.646559349018233,22.930578512396707,23.82113195939713,23.59011583011586,42.95865405762044,48.01324178518888,38.7276883323395,41.360457724094225,36.59544856121876,29.565835754702604,1134.9659090910116,1387.4513888888964,1056.862433862542,1921.6442307695152,1525.3053435115826,1019.0816326531262,1045.7958115183415,1469.2058823530028,916.1146788990956,2271.215909091328,1624.593495935059,1056.894179894267,1280.6858974359059,1679.2605042018367,1340.9395973155185,1867.7009345797305,1340.8993288590982,1323.1324503311685,1768.433628318688,1903.2761904763147,2220.6555555557647,3844.2884615395888,2408.072289156879,2018.7171717174444,2060.3505154639647,1737.7130434782648,1921.6153846155364,3224.0806451617664,3506.8771929824743,2081.8229166668843,2379.3809523811115,1752.9649122809076,1903.2761904763147,2983.358208956098,2629.9473684211966,2530.0253164557803,3446.5000000009713,2060.3505154639647,1850.3611111111913,2855.5000000002165,3172.873015873968,2983.402985075199,2815.239436620135,2172.4130434783483,1598.6240000001972,5403.162162163711,3998.1000000008908,3569.6250000010036,3701.8518518527685,2595.7922077922967,2220.688888889042,3276.8852459024156,3634.5454545466728,3701.8518518527685,442.28381374722966,576.7283236994314,366.4319852941219,667.5886287625794,789.2213438735452,456.4393592677383,447.21524663677195,405.1099796334137,380.0046728972038,1062.5212765958229,1122.264044943912,916.1376146789202,267.34362416107734,133.91145467322596,178.07258064516304,650.2866449511642,907.8454545455111,776.9649805448043,811.6422764227787,1305.7450980392664,942.0377358490632,1637.9180327869835,1233.197530864216,1323.1059602650118,1013.8578680203514,1115.9608938547633,1168.2397660819825,1693.4576271189194,1585.880952380984,546.600000000004,955.5741626795121,1085.6250000000928,1264.4683544304125,1407.056338028357,1168.2573099416104,545.071038251393,1598.5360000001317,1816.6818181819453,1598.5760000002508,1256.4654088051498,1458.4452554746283,1368.4726027398585,1323.1390728477863,1272.560509554201,1062.484042553234,1561.0937500001958,1693.4915254239852,1679.218487394961,1665.20000000012,1665.2166666667938,1513.7272727272755,1340.8523489933011,1397.1958041959679,1377.9310344828075,462.30588235296045,1437.3956834534092,720.7906137184484,1189.1785714285875,704.0432900432933,954.044117647129,665.463333333357,806.5330396475941,1074.9724137932187,5235.250000001851,5573.8947368449935,899.590090090117,1168.2222222223356,1068.1550802140146,581.7667638484095,1280.6282051282667,988.7475247525695,974.1951219512938,805.125000000029,993.7064676617517,924.5555555555767,2103.7368421053447,1349.986486486657,960.2355769231111,658.7524752475307,946.5213270142757,821.7283950617388,2815.2535211274594,1537.0538461539538,1233.22222222225,950.9761904762146,1240.8633540373576,964.8599033816438,2126.170212766061,1264.493670886212,1013.8781725888671
316188_17_consensus,41.58007761966376,19.884122350552115,30.131882686849618,24.13871066300031,23.796262808921046,25.057975605892604,25.555914152009056,0.0,16.157469144559517,20.138689866939615,20.671939477304,20.465603881476373,45.075889106692905,41.29640102827768,34.82124972784679,41.053667262969626,33.76695541939582,29.017697500456126,934.1534090909154,1442.8070175438759,934.187500000019,1828.0222222222972,1200.4817518248685,893.5271739130893,923.6910112359932,1337.2520325203554,817.8457711443347,2056.6500000001283,1612.774509804079,1096.3266666667596,1200.459854014677,1661.7070707072653,1284.984375000055,1982.2289156628644,1174.7142857142871,1126.404109589138,1713.6145833335197,1713.6458333335072,1713.6458333335072,5143.125000001759,2789.000000000631,1935.5764705885877,2350.5428571430134,1442.9385964913236,1958.630952381034,3501.3829787245895,3291.1200000010786,1891.0459770115817,2193.7866666667724,2006.4268292685392,2570.9687500002574,3656.9777777789795,2571.0156250002574,2082.6455696205912,3827.1860465123955,2991.8727272731535,1891.0000000000252,3827.1860465123955,3164.5961538462093,3047.3703703704746,4114.250000000398,2837.1206896552835,1828.000000000188,6330.192307695223,3657.044444445523,3428.41666666701,3918.309523809631,2742.500000000415,2056.6125000002644,4114.200000000982,4013.9268292689258,3657.02222222342,383.5280373831846,443.7324324324454,295.4684684684757,554.962837837842,582.6276595744729,379.92129629629636,469.1742857143023,181.69153674832975,262.8987603305801,1040.765822784882,913.4333333333811,821.9650000000303,241.73303834808556,94.80183486238575,150.47513812154867,536.9150326797431,714.6652173913138,572.4982578397319,760.8842592592835,1002.5914634146675,830.2171717172138,1678.642857143122,1209.272058823593,1200.437956204421,879.1283422460298,972.9230769230987,913.4277777778344,1661.6565656567827,1523.1111111113125,426.12451361868216,790.2548076923143,1089.039735099343,1274.976744186116,1337.2195121951263,1060.9354838710071,522.9458598726221,1509.0825688074353,1537.336448598353,1418.0000000000184,1126.356164383685,1305.3571428571918,1236.5939849624242,1274.98449612415,1191.7971014493871,869.857142857162,1284.9765625001492,1612.7941176472143,1481.9099099101043,1417.974137931177,1523.101851851855,1209.3014705882804,1245.9166666668052,1245.9621212122295,1305.3650793651993,372.9861111111135,1166.3333333334472,679.1363636364006,1142.1041666667459,539.3474576271218,870.508196721376,670.8204081632791,586.1706349206358,934.4496124031633,3302.9047619054327,4704.333333334896,779.0379146919769,1015.012345679038,903.3351648352259,488.72023809525496,1158.0915492958352,805.7941176470597,821.8600000000621,717.6724890829872,908.353591160295,830.1969696970151,2136.753246753444,1158.1760563380615,826.1055276382357,538.5475409836134,801.8487804878641,662.6290322580804,2886.9122807019457,1275.0000000001562,1227.3656716418725,801.7902439024645,1103.6778523490739,843.0512820513294,2493.1060606062906,1142.0902777778454,908.3259668508531
316188_18_consensus,43.590870185449475,23.355517456359152,29.482052282481536,25.51459110960299,25.144721432156608,26.35475398354057,26.646559349018233,16.157469144559517,0.0,20.295395948434642,20.995330593948466,20.79841599094855,48.338806441427266,47.51040049674025,34.64005474452561,42.48219254312744,35.05699123211819,30.168162776780402,902.5028901734463,1280.2540983608055,918.482352941201,2055.986842105507,1192.2977099236687,804.7319587629195,857.8681318681374,1335.10256410258,743.3190476190872,2404.0923076924782,1644.5157894739523,1048.1140939597421,1323.7372881356146,1546.7920792079979,1148.4485294118367,1735.9666666667933,1062.3945578231935,1055.216216216258,1487.7809523811466,1816.7325581397413,1882.4337349400432,4112.973684212121,3189.3877551023584,2003.2051282051282,2264.608695652526,1838.1529411767365,2140.479452055241,4736.30303030329,3811.8048780498557,1775.4431818182002,2140.479452055241,2055.9473684214363,2367.5606060608366,3551.909090910247,3255.8333333338305,1953.0875000001802,3397.500000000072,2200.7887323944356,2083.3066666668583,5041.935483872516,4736.27272727418,2790.6250000005625,3005.3269230772653,2297.9705882353837,1882.4819277109714,5582.214285715641,4465.60000000141,3189.42857142902,3811.9268292694937,2604.4833333336633,2003.2051282051282,5041.806451613842,3634.604651163949,2948.622641509502,377.44309927360916,448.0517241379328,289.4442379182202,555.170818505352,557.2214285714462,357.43348623853313,498.29712460063894,314.33603238867187,150.0063211125177,882.1525423729227,1007.4967741935491,848.5217391304566,242.44548286604484,105.1954187544748,133.2104810996574,549.4260563380554,772.8712871287546,609.597656250026,699.8340807175254,994.5923566879536,817.3246073299083,1627.375000000196,1229.8346456694208,1055.1891891891937,918.4294117647138,1048.0738255033855,929.4523809524346,1795.8045977013476,1662.010638298088,423.64435146444737,780.5000000000307,1123.5683453237662,1346.586206896672,1346.586206896672,918.5235294117693,502.99354838711406,1370.2105263158762,1755.4157303372492,1312.6386554622652,1280.2540983608055,1312.6134453781813,1259.6370967742553,1312.6218487396332,1123.6402877698745,862.5966850829195,1358.3391304349086,1531.6078431373987,1358.3217391304966,1358.304347826217,1502.0961538461677,1301.6666666667918,1099.7887323943744,1312.5966386555328,1394.7232142857708,374.6887254902009,1290.842975206721,687.5991189427704,1280.3606557377486,558.8169014084706,858.119318181825,664.1702127659609,670.5673076923317,763.5714285714481,3593.1764705885735,5190.58333333437,706.2714932126811,988.3227848101734,882.0960451977793,481.29938271605033,1249.4800000000266,792.4263959390975,834.7807486631693,634.3455284553105,913.1052631579034,765.1568627451228,1860.023809524011,1041.1466666667739,872.2569832402495,582.1380597015132,848.4728260869965,678.5608695652185,2441.656250000164,1323.771186440773,1084.5555555555832,804.6237113402534,1014.0389610389749,907.7732558139979,2561.7868852463685,1140.051094890618,902.5086705202737
