Sample1,326650_10_consensus,326650_11_consensus,326650_12_consensus,326650_13_consensus,326650_14_consensus,326650_16_consensus,326650_17_consensus,326650_18_consensus,326650_1_consensus,326650_2_consensus,326650_3_consensus,326650_4_consensus,326650_5_consensus,326650_6_consensus,326650_7_consensus,326650_8_consensus,326650_9_consensus,326651_14_consensus,326651_2_consensus,326651_5_consensus,326651_7_consensus,326651_8_consensus,326651_9_consensus,326713_2_consensus,326713_5_consensus,326713_9_consensus,326737_2_consensus,326737_7_consensus,326737_8_consensus,326780_11_consensus,326780_12_consensus,326780_13_consensus,326780_14_consensus,326780_15_consensus,326780_16_consensus,326780_17_consensus,326780_1_consensus,326780_2_consensus,326780_5_consensus,326780_6_consensus,326780_7_consensus,326780_8_consensus,326797_10_consensus,326797_11_consensus,326797_12_consensus,326797_13_consensus,326797_14_consensus,326797_15_consensus,326797_16_consensus,326797_17_consensus,326797_1_consensus,326797_2_consensus,326797_3_consensus,326797_4_consensus,326797_5_consensus,326797_6_consensus,326797_7_consensus,326797_8_consensus,326797_9_consensus,326907_11_consensus,326907_13_consensus,326907_3_consensus,326907_7_consensus,326907_9_consensus,327059_11_consensus,327059_12_consensus,327059_13_consensus,327059_14_consensus,327059_15_consensus,327059_17_consensus,327059_18_consensus,327059_1_consensus,327059_2_consensus,327059_3_consensus,327059_6_consensus,327059_7_consensus,327059_8_consensus,327059_9_consensus,D103_10_consensus,D103_12_consensus,D103_13_consensus,D103_1_consensus,D103_7_consensus
326650_10_consensus,0.0,0.031214233647149,0.0344342519077956,0.1093143107501292,0.0462954290608286,0.0204773752762817,0.0803449682320715,0.0620511216442809,0.1198533298376969,0.0683525904451982,0.0661342309662502,0.042670517917474,0.0731287526252227,0.0544644355587817,0.1101745913544806,0.0421666598929846,0.0223520638186433,0.2021069814463038,0.1681851825336722,0.162656137218211,0.1875031210864406,0.1768060168221448,0.1709928240662673,0.1450844883192976,0.1317625947353968,0.1585769462324152,0.1006464482856116,0.1032581386156021,0.0985077266071613,0.1133089698863203,0.1054009272789919,0.1165269361787165,0.1159562656468449,0.1076652661169766,0.1222676962343545,0.1100101260042821,0.1072331049029265,0.1343971706711505,0.1199001982666041,0.1135674104032677,0.1171376157418726,0.1077056495796866,0.0800403601860875,0.0864756362473679,0.0807796117881314,0.0795084674703828,0.0929486954227263,0.0947815512538851,0.0797521788748403,0.1000680887228638,0.0771659889901672,0.0959816106064349,0.1233584820962117,0.0956142964784729,0.1070905001112209,0.0806235605502393,0.0732971528357397,0.1006629346565566,0.0901904928920304,0.0884930943481218,0.1045107849797472,0.0827461147253426,0.0794880069496466,0.1147991199644987,0.1499828909608839,0.1510976444406286,0.2046785043522995,0.1717105467690505,0.1554057196031461,0.1595700406214021,0.1456053891745477,0.1916231193402978,0.1657916814833907,0.1359247496090843,0.1118323649176317,0.1890567003295719,0.1862605260600066,0.1648940683434901,0.1045897383777867,0.1085283075712083,0.1565030315881768,0.1868821511811516,0.1921749665742426
326650_11_consensus,0.031214233647149,0.0,0.0289756559205876,0.0829938813008579,0.026553844898307,0.0240973398604106,0.0581104665545681,0.0469659434317258,0.0939762286923689,0.0476556080912756,0.0411383457861588,0.0228984723063996,0.0497816634290938,0.0333324714718061,0.0841107025380979,0.022858252860211,0.0230368458982291,0.186852947290536,0.1538487468650972,0.1481756303723751,0.1717488907334335,0.1615235952663772,0.1560355954617961,0.129174164501854,0.1200651985930285,0.1471337765773093,0.0992340325203537,0.1026091151736684,0.1026031849362909,0.1244121039871646,0.1027741648407549,0.1075431463265724,0.1118302708626294,0.10252001151976,0.1358915957201199,0.1065183682091144,0.10709431441099,0.143057887242353,0.1234532000063184,0.1220309096054491,0.1105069465220603,0.1094754279865554,0.0783600496012821,0.082064116473362,0.0745888607919087,0.0844508185037567,0.0807033802267244,0.0836066536083913,0.0731161408832195,0.0847357288442025,0.0712373883973747,0.0862611132686393,0.1035037229738177,0.08130328252119,0.0907208920556449,0.0790200084838693,0.0730402755747868,0.0850351610962709,0.0803084280161808,0.1006203827520756,0.0903673999904246,0.0827870000666127,0.0795104123500816,0.1295217286180778,0.1305790901443586,0.1316496845987237,0.1831565594685533,0.1515526235955483,0.136450486884253,0.1398854842576744,0.127273684630169,0.1706451073675294,0.1461088142306134,0.1179857357245365,0.0981436478208368,0.1681362157768611,0.1651103886781608,0.1445997073490667,0.0935425754362726,0.0948052874671193,0.1364071570308096,0.1640575374394353,0.1693991408293737
326650_12_consensus,0.0344342519077956,0.0289756559205876,0.0,0.0898386910901653,0.0274785640070716,0.0302452985275028,0.0549024754445402,0.0354158078268213,0.1010037970267154,0.046150202645337,0.0468709874995379,0.0267206199811804,0.0509424988045814,0.0319652276327258,0.0896266956630902,0.0304239124479838,0.0297934731401234,0.1878040652530076,0.1529151293465847,0.1469807725584992,0.1730731769684835,0.1616067685598547,0.1558409821266828,0.1271604549943852,0.1140593282517931,0.141989853569268,0.0963199048217589,0.0998461140783186,0.1018085521924384,0.1240802885273868,0.0980935004953379,0.1089236443557067,0.1114170131761567,0.1023928217139479,0.1346959300041012,0.1073121503614225,0.1037297132344832,0.1347730593974113,0.1167432538852745,0.1145787260934503,0.1082284570014855,0.1081386733939728,0.0871418755386651,0.0945219129648542,0.0816023709085903,0.092789601188271,0.0887187746464442,0.0961188454370811,0.0787100255722563,0.0931939190743844,0.0760268286919739,0.0932095192332378,0.1102314475154504,0.0881004056504631,0.0973959258731759,0.0880813072031614,0.0775692775485797,0.0921815262794998,0.0897425020098495,0.1087281269287916,0.0915174121400779,0.0862524470847411,0.0866555938700262,0.1379548610553631,0.1341573738848289,0.134359590828121,0.1906677800377033,0.1566385212486702,0.1384599185302747,0.1424538519523365,0.1276345879333896,0.1772767913960121,0.1537739889424379,0.1225952152967016,0.1003196988869144,0.1743707690700751,0.1714800891374054,0.1484683824420164,0.1010209895871258,0.103343388689578,0.1486423228346264,0.1745513743900322,0.1811818647866029
326650_13_consensus,0.1093143107501292,0.0829938813008579,0.0898386910901653,0.0,0.0700799896876914,0.1006140027762497,0.0460493183728532,0.0723234313506384,0.0204717797900845,0.0538211166641635,0.0486834227074522,0.074149404004832,0.0444391489144785,0.0639142247786383,0.0122635149643589,0.0743953755479838,0.0980843944818639,0.1503387983288858,0.1214716016655584,0.1176372386307883,0.1337815783686226,0.1259532648273088,0.1221228071907071,0.1000058461710031,0.1099330515052392,0.1322151313442272,0.1246274794910017,0.1286444374759315,0.1415161270014767,0.1752104971662892,0.1231702825929717,0.1119414157103585,0.1275595660576649,0.11961609015274,0.190407966502275,0.1266453500029066,0.1340143717558855,0.1815797635222297,0.1539937888997277,0.164636729013294,0.1184888296160009,0.141643886303401,0.116670468213594,0.1148628483404134,0.1023921387837781,0.1341303530200133,0.0888559739166173,0.0979308476033359,0.0996848512933359,0.0800218056759627,0.1005844533889203,0.0985502642322535,0.0672279662269889,0.0817567769236777,0.0767871013330515,0.1178757298657146,0.1143712155543431,0.0777199554846239,0.0975296635339155,0.1650921084973204,0.0919573622596682,0.1273554906322105,0.1266692316905776,0.1956215986978667,0.0867296682214147,0.0864690694324699,0.1242183615753577,0.0994513877878906,0.0908274118566023,0.0913794522426534,0.0862828866074942,0.1140866403990032,0.1012768691011949,0.0846334410046212,0.0885159216624397,0.1116418872792306,0.1090859824718657,0.0934178342796099,0.1026834460386296,0.0954765632581434,0.0987175070945961,0.1060456614267942,0.1128477638761119
326650_14_consensus,0.0462954290608286,0.026553844898307,0.0274785640070716,0.0700799896876914,0.0,0.0400871173575421,0.0388977894101452,0.030527267088757,0.0818112360808848,0.0270627538443616,0.0290803799093291,0.0215089492804015,0.0322772382661617,0.0207670209109008,0.0696277721729743,0.0189282584678995,0.0352011407984619,0.1779033943539185,0.1440488921160745,0.1386650313665467,0.1629417077273391,0.1523762059841807,0.1461451738737237,0.1158509843141255,0.1069842820809848,0.1343303994143736,0.0972170832056483,0.1014510061946555,0.1061822650002745,0.1278361794436334,0.094352507441107,0.0998747580978038,0.1052127715103942,0.0966959204977705,0.1407405662025684,0.1016202120321767,0.1021232492540937,0.1387634329536831,0.1175248167687068,0.1199217398949186,0.1006716588160188,0.1057296225673235,0.0817103688318802,0.08718513063857,0.0731995254575305,0.0918941845115557,0.0755435880580646,0.0840133597702652,0.0707176128399631,0.0780943249393073,0.0685782203617259,0.0808916583689239,0.0920109496477422,0.0739671969012822,0.0809573992476367,0.0828944757988703,0.0737249896438717,0.0764660747139257,0.0781037438562552,0.1147562836105408,0.0818683772865117,0.0846336624197,0.0863567262269592,0.1442834458858672,0.1209963299502761,0.1214509295871347,0.1752149632841592,0.1413316495688377,0.1248441102333172,0.1293140306117615,0.1157067066780328,0.1618413988537795,0.1394186644403262,0.1094306053751237,0.0904956379581623,0.1588685403839284,0.1565251055646775,0.1343501279047049,0.0901772259761031,0.0907372288822455,0.1309971936042885,0.1556916584387793,0.1622968048502508
326650_16_consensus,0.0204773752762817,0.0240973398604106,0.0302452985275028,0.1006140027762497,0.0400871173575421,0.0,0.0722019427942785,0.0552626575127549,0.111266416353408,0.0621416821372713,0.0577518483300016,0.0353466483864207,0.0653578068305986,0.0463731383425032,0.1017129146557226,0.036195019677391,0.0220868987807797,0.1950578096934673,0.161041750245253,0.154856427466863,0.1798277362071911,0.169154339614995,0.163546239908883,0.138310300055526,0.1262790762892047,0.1542767539185938,0.0978409344664997,0.100726481506575,0.0979739554992098,0.1190216645084306,0.1053502981621734,0.1141031210950637,0.1156182195292226,0.1062057039728856,0.1288404890065335,0.1097149301009163,0.107494610599274,0.1383398953806545,0.1217002664488915,0.116925845447527,0.1156217865827539,0.109749359632112,0.0814492383313871,0.0869509352411281,0.0800884513372252,0.0831770565749477,0.0903528331487492,0.0927919515641748,0.0787087132403478,0.0960946815106829,0.0765692486941667,0.0948300666409668,0.1178656621306034,0.0923130862737293,0.1031827499507149,0.0820189437276791,0.0749544388292475,0.0968246336722237,0.0885770360074021,0.0935384821574454,0.0988659116346846,0.0834044745524818,0.0794962054635064,0.1216761540984822,0.1429108237118414,0.1437539979632842,0.1970288978954433,0.1646089700708538,0.1486282052905297,0.1524977740841264,0.13879773742576,0.1843809338533091,0.1590122122064174,0.1295932458837027,0.1069186920693946,0.181790638311247,0.1787312251448864,0.1575381496175329,0.1018801814401909,0.104782642315013,0.1508808207348411,0.1799811045100086,0.1854018387030383
326650_17_consensus,0.0803449682320715,0.0581104665545681,0.0549024754445402,0.0460493183728532,0.0388977894101452,0.0722019427942785,0.0,0.0321060237410559,0.0590919615634374,0.026445776206838,0.026176446159909,0.0456187413887616,0.0213559868527573,0.0313303335331409,0.0442200007505814,0.046201963958733,0.0698805269045565,0.1620674724505133,0.1291088681081877,0.123264300149671,0.1465224086020645,0.1356073735555863,0.130379911972488,0.1038278497997942,0.1005568651414936,0.128834337164562,0.10915865394605,0.1138550202852362,0.1252615385524098,0.1556587966505602,0.1073821979573614,0.108264464329717,0.1185168076106649,0.1098083717457039,0.1692427745425142,0.117135468568694,0.1182080613397165,0.1585672810100903,0.1344601428798272,0.1411575410061594,0.109600266439878,0.1257537482439101,0.1049305691788765,0.1088376507098434,0.0916033516714296,0.1192533530775445,0.0853753537635147,0.0979971886881649,0.0873476256645628,0.0821049269528048,0.087135885991512,0.0941863135473562,0.0829194218548902,0.0798137494025977,0.0815275987324546,0.1066135986934262,0.0970113172178405,0.0789124650406748,0.0931518383463307,0.1465632927228573,0.0808083926039958,0.1068604509823032,0.1104381563019461,0.1778117717261049,0.1041691365509093,0.1028722778643083,0.1552002914973847,0.1235076569872105,0.1066998968963399,0.1098195869919879,0.09748035946412,0.1430508291657526,0.1254813279980646,0.0983337669035358,0.0882310833126113,0.1399380416405804,0.1368544927940817,0.1148166555626502,0.1019274687304515,0.0989919356710494,0.1257841630144681,0.1405712810695573,0.1482001737078046
326650_18_consensus,0.0620511216442809,0.0469659434317258,0.0354158078268213,0.0723234313506384,0.030527267088757,0.0552626575127549,0.0321060237410559,0.0,0.0841617662930262,0.0333079712935253,0.0362245907330738,0.0347023894057697,0.0356463785417434,0.02635004053651,0.0708955777452566,0.0382966506842637,0.0537619585407778,0.1766087212014181,0.142105302422213,0.1358687863507281,0.161994425339405,0.1501111941133874,0.1441691243935371,0.114055419605684,0.1030233428561241,0.1314877188616596,0.1030283791505015,0.1076268054567325,0.1155008102497817,0.1433383477523276,0.1032128884665597,0.1109701926812014,0.1169956736248549,0.1080195122331609,0.1554407578458237,0.1152144717928566,0.1115994911795108,0.1455217063881084,0.1246328412699244,0.1273424085426029,0.1098074354088645,0.1188307207154415,0.1019058056060649,0.1085274164280946,0.0914973635226578,0.1118757905896767,0.0920605698468537,0.1037655678739743,0.0872924541787605,0.0927863836981678,0.0854416000491649,0.0984440984214884,0.1013983724801135,0.0884349616115287,0.0942344021508502,0.1032774492988407,0.0914401886201339,0.0900784097150619,0.0970754933380013,0.1321761700389361,0.0831664060256321,0.0967529063960795,0.1006726465507119,0.1630142696246529,0.1234315772086975,0.1224425606947452,0.1784903742593503,0.1446421344399096,0.1261764300935235,0.1299683042390714,0.1153279427160853,0.165702719130805,0.1455674999499364,0.1151281755749199,0.0977772124737552,0.162578985910168,0.1593687189421052,0.1359538667989178,0.1070447853389412,0.1071554233787253,0.1449435817840705,0.1644305656599508,0.1719028130044574
326650_1_consensus,0.1198533298376969,0.0939762286923689,0.1010037970267154,0.0204717797900845,0.0818112360808848,0.111266416353408,0.0590919615634374,0.0841617662930262,0.0,0.0640909027294325,0.0610305923705928,0.0844856613740308,0.0550854658391908,0.0752783653089237,0.0213824832282809,0.0862206127644651,0.10863061766604,0.1493579995912532,0.1193823636600594,0.1165107029073514,0.1313284005960197,0.1245927942871655,0.1209953294400919,0.0973632775112701,0.110189892791094,0.1315349492480094,0.1287263120091369,0.1321663632409637,0.1455147295026444,0.1811568305714277,0.1279064658609064,0.1127693247147305,0.1295968792772723,0.121940853679527,0.1967199179568241,0.1300543541552844,0.1366045560154527,0.1852805267442353,0.1566913351899212,0.1688158843874791,0.1202981889978654,0.1461677157567747,0.1248931754361705,0.122430631808792,0.1106681653501618,0.1424865327924048,0.0970260805762976,0.1052503364699105,0.1088527077641233,0.0875662682175863,0.1084299071741243,0.104464281447427,0.0706964672517956,0.0895043061415567,0.0827760082367622,0.1257411385357034,0.1233054155690205,0.0856033125850129,0.1051073625464496,0.1707526581723738,0.0945800871661533,0.133301647520836,0.1311684114437143,0.2012275575999389,0.0870140302765825,0.0868583288366268,0.1196914936583671,0.0964663074034663,0.0910426687757958,0.0908391429299289,0.0871032188142232,0.1100985823462893,0.0997453193645122,0.0859990684217338,0.0924156008262317,0.1074960830097266,0.1057568654577799,0.0925102324913345,0.1057364036681193,0.0987531970573325,0.0962800654888165,0.1004547777094406,0.1079615208327903
326650_2_consensus,0.0683525904451982,0.0476556080912756,0.046150202645337,0.0538211166641635,0.0270627538443616,0.0621416821372713,0.026445776206838,0.0333079712935253,0.0640909027294325,0.0,0.0266253233444318,0.0365931784567654,0.0162926017493335,0.0274072905275974,0.0516764403521399,0.0362579626241722,0.0564932643593213,0.1672440488505316,0.1318735254195451,0.1272206197499099,0.1513364934739003,0.1409356717015484,0.1343686929922986,0.1025368763144705,0.0973372056098291,0.1243497408843347,0.0997649403527881,0.1047783982069457,0.1134476760940453,0.1371974109261294,0.0924642902250784,0.0933517276041258,0.101598719467586,0.0936913979279562,0.1514390732707189,0.1002611112552541,0.1011940032173576,0.1408876901922476,0.1170091140155883,0.1241765715320016,0.0939928029993085,0.1076298187312667,0.0907357795543651,0.095403228953003,0.0785991320751785,0.1044777964708327,0.0754684483788686,0.087146983058278,0.0758416490363845,0.0747000710906143,0.0729803466668701,0.0796604186344377,0.0799043438223119,0.0711407216345352,0.0731174260622496,0.0918535995932279,0.0826676025786622,0.0715279040545451,0.0804561625486943,0.1309924717203243,0.0770153538374875,0.09328108255599,0.0964282257194377,0.160764364738421,0.108344804460828,0.1084178404380737,0.1614658606688301,0.126589721131814,0.1106908362243134,0.115618330853031,0.1021080679069626,0.1478450614289233,0.1280997909707537,0.098184711525521,0.0830127851072672,0.1445429185541142,0.1428447815741117,0.1207018150465596,0.0878788915271004,0.0876162581249162,0.1215128422039046,0.1419192063003416,0.1496328766258615
