Affinity,Threshold,method,count,lower_whisker,Q1,median,Q3,upper_whisker,Threshold_original,layer,sample_size,type,model,chain,Mean_Num_Points,layer_norm2,Loneliness,Vicinty_corr,IQR
hb,5,LD1,611,0.317460317460317,0.561782835467046,0.64321608040201,0.727916166466587,0.975155279503106,0.0070452958330713,1,2500,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_2500,324.5948,0,,,0.166133330999541
hb,6,LD1,611,0.357682619647355,0.555867665418227,0.621564482029598,0.697322057787174,0.909090909090909,0.00757813975274355,1,2500,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_2500,497.4052,0,,,0.141454392368947
hb,7,LD1,611,0.377155172413793,0.546051245073747,0.603252032520325,0.671010186757216,0.857142857142857,0.0081109836724158,1,2500,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_2500,723.1636,0,,,0.124958941683469
hb,8,LD1,611,0.381578947368421,0.542997766564645,0.589531680440771,0.651360040986378,0.809113300492611,0.00864382759208804,1,2500,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_2500,984.4084,0,,,0.108362274421733
hb,9,LD1,611,0.410355486862442,0.539941634241245,0.579387186629527,0.630425181719082,0.763819095477387,0.0091766715117603,1,2500,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_2500,1243.7722,0,,,0.0904835474778368
hb,10,LD1,611,0.422651933701657,0.537193269123645,0.573286643321661,0.62022789307275,0.735408560311284,0.00970951543143254,1,2500,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_2500,1463.79,0,,,0.0830346239491052
hb,11,LD1,611,0.427889207258835,0.534341358991184,0.570285142571286,0.610081734094139,0.722863741339492,0.0102423593511048,1,2500,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_2500,1629.554,0,,,0.0757403751029548
hb,12,LD1,611,0.437668161434978,0.533766883441721,0.568262411347518,0.607460773917793,0.703111858704794,0.010775203270777,1,2500,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_2500,1749.5068,0,,,0.0736938904760724
hb,13,LD1,611,0.435536294691224,0.53351675837919,0.566283141570786,0.60280140070035,0.695847923961981,0.0113080471904493,1,2500,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_2500,1836.4472,0,,,0.0692846423211606
hb,14,LD1,611,0.432835820895522,0.533266633316658,0.56528264132066,0.601300650325163,0.695847923961981,0.0118408911101215,1,2500,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_2500,1899,0,,,0.0680340170085042
hb,0,LD1,630,0.25,0.686234817813765,0.888888888888889,1,1,0.134210645688388,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,19,40,,,0.313765182186235
hb,1,LD1,630,0.285714285714286,0.690934065934066,0.84,0.962962962962963,1,0.145644017308937,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,34.5392,40,,,0.272028897028897
hb,2,LD1,630,0.299212598425197,0.666666666666667,0.790697674418605,0.915760869565217,1,0.157077388929487,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,60.9532,40,,,0.249094202898551
hb,3,LD1,630,0.3125,0.642914908579466,0.764297385620915,0.866321243523316,1,0.168510760550036,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,104.376,40,,,0.223406334943851
hb,4,LD1,630,0.289719626168224,0.609119141727837,0.736131868131868,0.825372920252438,1,0.179944132170585,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,172.056,40,,,0.216253778524601
hb,5,LD1,630,0.26605504587156,0.580080302770392,0.70331155870078,0.798497873094647,0.993827160493827,0.191377503791135,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,272.404,40,,,0.218417570324255
hb,6,LD1,630,0.287383177570093,0.575428867663692,0.682477914845673,0.771834841272725,0.97737556561086,0.202810875411684,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,413.4636,40,,,0.196405973609033
hb,7,LD1,630,0.270796460176991,0.55534631715181,0.657699884146319,0.745203874889198,0.944237918215613,0.214244247032233,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,601.114,40,,,0.189857557737389
hb,8,LD1,630,0.305626598465473,0.548021933158302,0.63715128101533,0.720107940886322,0.91800878477306,0.225677618652783,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,834.3352,40,,,0.17208600772802
hb,9,LD1,630,0.307420494699647,0.5402155754032,0.617967367853049,0.696002838129174,0.884041331802526,0.237110990273332,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,1098.3784,40,,,0.155787262725974
hb,10,LD1,630,0.331331331331331,0.533036979128852,0.60678971665136,0.671804415019112,0.864559819413093,0.248544361893881,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,1356.9404,40,,,0.13876743589026
hb,11,LD1,630,0.339882121807466,0.530015007503752,0.599049524762381,0.658820758098919,0.847619047619048,0.259977733514431,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,1573.7812,40,,,0.128805750595167
hb,12,LD1,630,0.350675337668834,0.529389694847424,0.59507911418804,0.650200100050025,0.826666666666667,0.27141110513498,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,1732.2052,40,,,0.120810405202601
hb,13,LD1,630,0.360680340170085,0.529764882441221,0.594047023511756,0.645697848924462,0.813676907829534,0.282844476755529,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,1835.7382,40,,,0.115932966483242
hb,14,LD1,630,0.360680340170085,0.529389694847424,0.592546273136568,0.642145494712674,0.800637958532695,0.294277848376079,7,2500,Pooled,antiberta2-cssp,cdr3_embeddings_sample_2500,1899,40,,,0.112755799865251
hb,0,LD1,628,0,0.545454545454545,0.792385057471264,0.948026315789474,1,0.0102747176577405,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,19,9.375,,,0.402571770334928
hb,1,LD1,628,0.142857142857143,0.578874741265759,0.75,0.878787878787879,1,0.0118688933706718,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,46.3528,9.375,,,0.29991313752212
hb,2,LD1,628,0.1875,0.569975754310345,0.709677419354839,0.827656868287168,1,0.0134630690836032,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,99.1972,9.375,,,0.257681113976823
hb,3,LD1,628,0.208333333333333,0.555555555555556,0.688012295081967,0.796015180265655,1,0.0150572447965345,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,188.7888,9.375,,,0.240459624710099
hb,4,LD1,628,0.228070175438597,0.547330189881483,0.658291281188674,0.761417225646089,1,0.0166514205094658,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,325.6756,9.375,,,0.214087035764606
hb,5,LD1,628,0.264285714285714,0.541917822251936,0.639098457888494,0.727819549274779,1,0.0182455962223971,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,515.165,9.375,,,0.185901727022843
hb,6,LD1,628,0.27683615819209,0.533760930047695,0.621889528011977,0.707029789803606,0.964285714285714,0.0198397719353284,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,754.4244,9.375,,,0.173268859755911
hb,7,LD1,628,0.307692307692308,0.530453741660638,0.60482169868317,0.679145738162766,0.88,0.0214339476482598,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,1019.2094,9.375,,,0.148691996502128
hb,8,LD1,628,0.328025477707006,0.526696467892066,0.595559768188188,0.659178862932733,0.851485148514852,0.0230281233611911,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,1268.0702,9.375,,,0.132482395040667
hb,9,LD1,628,0.349468713105077,0.52463731865933,0.589294647323662,0.643731068290051,0.806122448979592,0.0246222990741224,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,1469.9232,9.375,,,0.119093749630721
hb,10,LD1,628,0.360867320598864,0.526253292730281,0.585927071244175,0.637873848067392,0.791666666666667,0.0262164747870537,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,1621.255,9.375,,,0.11162055533711
hb,11,LD1,628,0.372686343171586,0.527138569284642,0.582791395697849,0.630229816993626,0.784615384615385,0.0278106504999851,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,1729.9282,9.375,,,0.103091247708983
hb,12,LD1,628,0.377245508982036,0.52663831915958,0.58244992061248,0.627813906953477,0.772463768115942,0.0294048262129164,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,1808.0202,9.375,,,0.101175587793897
hb,13,LD1,628,0.379790940766551,0.52663831915958,0.580540270135067,0.625634812291056,0.755244755244755,0.0309990019258477,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,1861.8414,9.375,,,0.0989964931314762
hb,14,LD1,628,0.39020979020979,0.526763381690846,0.580540270135067,0.625312656328164,0.768817204301075,0.032593177638779,4,2500,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_2500,1899,9.375,,,0.0985492746373187
hb,0,LD1,625,0.470588235294118,0.777777777777778,0.981481481481481,1,1,0.353799277647367,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,19,66.6666666666667,,,0.222222222222222
hb,1,LD1,625,0.444444444444444,0.769230769230769,0.931034482758621,1,1,0.374520080756633,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,29.0408,66.6666666666667,,,0.230769230769231
hb,2,LD1,625,0.333333333333333,0.727272727272727,0.9,0.991803278688525,1,0.395240883865899,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,43.658,66.6666666666667,,,0.264530551415797
hb,3,LD1,625,0.260869565217391,0.688888888888889,0.863636363636364,0.976047904191617,1,0.415961686975165,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,64.9856,66.6666666666667,,,0.287159015302728
hb,4,LD1,625,0.25,0.672131147540984,0.829787234042553,0.956521739130435,1,0.436682490084431,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,95.9188,66.6666666666667,,,0.284390591589451
hb,5,LD1,625,0.176470588235294,0.635135135135135,0.791304347826087,0.941176470588235,1,0.457403293193698,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,141.0468,66.6666666666667,,,0.3060413354531
hb,6,LD1,625,0.185897435897436,0.6171875,0.753086419753086,0.909677419354839,1,0.478124096302964,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,206.098,66.6666666666667,,,0.292489919354839
hb,7,LD1,625,0.182795698924731,0.593639575971731,0.722741433021807,0.877510040160643,0.993485342019544,0.498844899412229,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,299.0092,66.6666666666667,,,0.283870464188911
hb,8,LD1,625,0.158415841584158,0.568493150684932,0.692307692307692,0.847649918962723,0.986111111111111,0.519565702521495,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,430.454,66.6666666666667,,,0.279156768277791
hb,9,LD1,625,0.230555555555556,0.548812664907652,0.664015904572565,0.800232288037166,0.974554707379135,0.540286505630761,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,613.8056,66.6666666666667,,,0.251419623129514
hb,10,LD1,625,0.232142857142857,0.53971119133574,0.637044967880086,0.762528912875867,0.965648854961832,0.561007308740027,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,861.3212,66.6666666666667,,,0.222817721540127
hb,11,LD1,625,0.247474747474748,0.524498886414254,0.613572630398205,0.719928186714542,0.945182724252492,0.581728111849293,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,1177.3172,66.6666666666667,,,0.195429300300288
hb,12,LD1,625,0.293367346938776,0.518375241779497,0.596298149074537,0.675881792183032,0.898803046789989,0.60244891495856,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,1511.0796,66.6666666666667,,,0.157506550403534
hb,13,LD1,625,0.307826086956522,0.515257628814407,0.588794397198599,0.65702947845805,0.86058981233244,0.623169718067826,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,1763.5488,66.6666666666667,,,0.141771849643643
hb,14,LD1,625,0.318002628120894,0.51375687843922,0.582291145572786,0.651325662831416,0.838954468802698,0.643890521177092,11,2500,Unpooled,antiberta2-cssp,cdr3_embeddings_unpooled_sample_2500,1899,66.6666666666667,,,0.137568784392196
hb,0,LD1,626,0.307692307692308,0.714285714285714,0.983182589033352,1,1,0.0394321706870274,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,19,96.875,,,0.285714285714286
hb,1,LD1,626,0.28735632183908,0.714285714285714,0.936141304347826,1,1,0.0433461890167189,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,35.1432,96.875,,,0.285714285714286
hb,2,LD1,626,0.262857142857143,0.681998556998557,0.88580476900149,0.985477289809943,1,0.0472602073464105,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,63.0816,96.875,,,0.303478732811386
hb,3,LD1,626,0.217391304347826,0.664245359160613,0.842621259029928,0.968625992063492,1,0.0511742256761021,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,109.2404,96.875,,,0.304380632902879
hb,4,LD1,626,0.1875,0.631035232709874,0.804212235871387,0.937302215189873,1,0.0550882440057936,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,183.7532,96.875,,,0.30626698248
hb,5,LD1,626,0.15,0.596359455081714,0.754855655862367,0.895235241234642,1,0.0590022623354852,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,298.8216,96.875,,,0.298875786152928
hb,6,LD1,626,0.178571428571429,0.571475502158814,0.705755029284441,0.838499985940444,1,0.0629162806651768,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,468.1476,96.875,,,0.26702448378163
hb,7,LD1,626,0.192307692307692,0.549664019702451,0.67600270201807,0.791833811477094,1,0.0668302989948684,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,702.6434,96.875,,,0.242169791774643
hb,8,LD1,626,0.24,0.535487453325294,0.637542869786481,0.736743216046202,1,0.0707443173245599,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,990.8088,96.875,,,0.201255762720908
hb,9,LD1,626,0.256756756756757,0.518097699677784,0.620305453478619,0.694690369121229,0.957264957264957,0.0746583356542515,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,1274.2506,96.875,,,0.176592669443445
hb,10,LD1,626,0.28,0.512256128064032,0.603833317624996,0.670710355177589,0.907506702412869,0.0785723539839431,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,1500.6218,96.875,,,0.158454227113557
hb,11,LD1,626,0.297752808988764,0.51053403270673,0.594047023511756,0.654202101050525,0.851219512195122,0.0824863723136346,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,1661.4,96.875,,,0.143668068343795
hb,12,LD1,626,0.306569343065693,0.509254627313657,0.593046523261631,0.647823911955978,0.817054263565892,0.0864003906433262,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,1771.6246,96.875,,,0.138569284642321
hb,13,LD1,626,0.309562398703404,0.509326220614175,0.592546273136568,0.64689846257886,0.807453416149068,0.0903144089730178,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,1847.325,96.875,,,0.137572241964685
hb,14,LD1,626,0.324410452517527,0.509379689844923,0.590545272636318,0.642821410705353,0.75087543771886,0.0942284273027093,32,2500,Unpooled,esm2,t33_650M_UR50D_cdr3_embeddings_unpooled_sample_2500,1899,96.875,,,0.13344172086043
hb,0,LD1,6328,0.526315789473684,0.8,1,1,1,0.0399602300532511,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,19,0,,,0.2
hb,1,LD1,6328,0.523809523809524,0.8,1,1,1,0.0444096460566187,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,33.20972,0,,,0.2
hb,2,LD1,6328,0.391304347826087,0.75609756097561,0.95,1,1,0.0488590620599863,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,56.15664,0,,,0.24390243902439
hb,3,LD1,6328,0.319148936170213,0.727272727272727,0.911764705882353,1,1,0.0533084780633539,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,92.2716,0,,,0.272727272727273
hb,4,LD1,6328,0.242307692307692,0.686086143451771,0.872782446311858,0.984615384615385,1,0.0577578940667215,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,147.93176,0,,,0.298529241163614
hb,5,LD1,6328,0.194029850746269,0.653846153846154,0.834746676248652,0.96284817875727,1,0.0622073100700891,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,231.90434,0,,,0.309002024911116
hb,6,LD1,6328,0.138562091503268,0.617753110859729,0.79750233426704,0.938797789858301,1,0.0666567260734567,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,355.28854,0,,,0.321044678998573
hb,7,LD1,6328,0.0882352941176471,0.583662575350425,0.762175453021726,0.915144331823065,1,0.0711061420768243,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,529.62514,0,,,0.33148175647264
hb,8,LD1,6328,0.0714285714285714,0.555249822809829,0.725631593954947,0.886201320389214,1,0.0755555580801919,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,759.96802,0,,,0.330951497579385
hb,9,LD1,6328,0.059748427672956,0.533923817099173,0.695794632172773,0.853204710482219,1,0.0800049740835596,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,1032.76856,0,,,0.319280893383047
hb,10,LD1,6328,0.0697674418604651,0.517777613156784,0.674705859991257,0.822816471526903,1,0.0844543900869271,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,1305.80668,0,,,0.305038858370119
hb,11,LD1,6328,0.0825412706353177,0.508205424440138,0.65460756504586,0.796905918829722,1,0.0889038060902947,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,1534.69442,0,,,0.288700494389584
hb,12,LD1,6328,0.0945472736368184,0.501452473957343,0.642805165715618,0.778590115650853,0.998999499749875,0.0933532220936623,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,1703.92954,0,,,0.27713764169351
hb,13,LD1,6328,0.0945472736368184,0.496248124062031,0.635817908954477,0.768925799541428,0.998999499749875,0.0978026380970299,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,1820.72926,0,,,0.272677675479397
hb,14,LD1,6328,0.0945472736368184,0.492746373186593,0.630637386372576,0.762006003001501,0.998999499749875,0.102252054100398,1,25000,Att_mat,antiberta2-cssp,cdr3_attention_matrices_average_layers_sample_25000,1899,0,,,0.269259629814908
hb,0,LD1,6636,0,0,1,1,1,0.0025278265305214,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,19,12.5,,,1
hb,1,LD1,6636,0,0.4,0.958333333333333,1,1,0.00291336283880631,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,38.677,12.5,,,0.6
hb,2,LD1,6636,0,0.571428571428571,0.909090909090909,1,1,0.00329889914709123,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,75.69252,12.5,,,0.428571428571429
hb,3,LD1,6636,0,0.591488058787508,0.863636363636364,1,1,0.00368443545537614,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,143.25436,12.5,,,0.408511941212492
hb,4,LD1,6636,0.0147058823529412,0.580645161290323,0.82051282051282,0.966666666666667,1,0.00406997176366105,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,261.6294,12.5,,,0.386021505376344
hb,5,LD1,6636,0.008,0.555710450227179,0.776046560796843,0.923076923076923,1,0.00445550807194597,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,452.33834,12.5,,,0.367366472849744
hb,6,LD1,6636,0.0217391304347826,0.534506974506975,0.734205331326294,0.880597014925373,1,0.00484104438023088,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,712.1948,12.5,,,0.346090040418399
hb,7,LD1,6636,0.0428816466552316,0.51722849337663,0.69590661641541,0.84,1,0.0052265806885158,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,995.84122,12.5,,,0.32277150662337
hb,8,LD1,6636,0.0540540540540541,0.5,0.66675004168751,0.806908358025167,1,0.00561211699680071,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,1254.52368,12.5,,,0.306908358025166
hb,9,LD1,6636,0.0561797752808989,0.489783156884565,0.648204953419677,0.779951463158165,1,0.00599765330508562,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,1462.82156,12.5,,,0.2901683062736
hb,10,LD1,6636,0.0686274509803922,0.48373663575974,0.633816908454227,0.761380690345173,1,0.00638318961337054,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,1618.31112,12.5,,,0.277644054585432
hb,11,LD1,6636,0.0785714285714286,0.48024012006003,0.624812406203102,0.748762951812298,1,0.00676872592165545,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,1729.96308,12.5,,,0.268522831752268
hb,12,LD1,6636,0.0888888888888889,0.478114057028514,0.617867574556752,0.739263702462943,1,0.00715426222994036,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,1808.29092,12.5,,,0.261149645434429
hb,13,LD1,6636,0.0939323220536756,0.47623811905953,0.615307653826914,0.731929358697554,1,0.00753979853822528,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,1861.89342,12.5,,,0.255691239638024
hb,14,LD1,6636,0.105052526263132,0.47623811905953,0.612306153076538,0.728364182091046,1,0.00792533484651019,5,25000,Att_mat,esm2,t33_650M_UR50D_cdr3_attention_matrices_average_layers_sample_25000,1899,12.5,,,0.252126063031516
hb,0,LD1,6251,0.588235294117647,0.833333333333333,1,1,1,0.0950034312833931,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,19,40,,,0.166666666666667
hb,1,LD1,6251,0.567567567567568,0.826086956521739,1,1,1,0.103467275350364,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,31.96124,40,,,0.173913043478261
hb,2,LD1,6251,0.476190476190476,0.79030682040258,0.943396226415094,1,1,0.111931119417335,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,52.89044,40,,,0.20969317959742
hb,3,LD1,6251,0.395833333333333,0.748684210526316,0.903225806451613,0.984848484848485,1,0.120394963484306,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,86.39736,40,,,0.236164274322169
hb,4,LD1,6251,0.342465753424658,0.711864406779661,0.868965517241379,0.959370228220049,1,0.128858807551276,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,138.96036,40,,,0.247505821440388
hb,5,LD1,6251,0.292682926829268,0.677037282640731,0.837037037037037,0.933892896781354,1,0.137322651618247,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,220.07372,40,,,0.256855614140623
hb,6,LD1,6251,0.251336898395722,0.64449710373881,0.80952380952381,0.907407407407407,1,0.145786495685218,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,342.33096,40,,,0.262910303668598
hb,7,LD1,6251,0.23030303030303,0.620239396711363,0.779220779220779,0.880242496521566,1,0.154250339752189,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,518.74258,40,,,0.260003099810203
hb,8,LD1,6251,0.21551724137931,0.599373676781934,0.754587155963303,0.856198220648349,1,0.16271418381916,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,752.26412,40,,,0.256824543866415
hb,9,LD1,6251,0.206936416184971,0.584128605485745,0.734096692111959,0.83579082226881,1,0.171178027886131,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,1024.66212,40,,,0.251662216783065
hb,10,LD1,6251,0.200868621064061,0.572786393196598,0.718799368088468,0.821213022542575,1,0.179641871953101,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,1298.98684,40,,,0.248426629345977
hb,11,LD1,6251,0.193370165745856,0.562781390695348,0.705752212389381,0.809464255937493,1,0.188105716020072,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,1535.27398,40,,,0.246682865242145
hb,12,LD1,6251,0.194597298649325,0.557836813143414,0.69732246798603,0.801140046812954,0.997498749374687,0.196569560087043,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,1711.45832,40,,,0.24330323366954
hb,13,LD1,6251,0.19159579789895,0.554277138569285,0.693346673336668,0.79639819909955,0.997498749374687,0.205033404154014,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,1827.28186,40,,,0.242121060530265
hb,14,LD1,6251,0.189845474613687,0.551775887943972,0.691345672836418,0.793983070612736,0.997498749374687,0.213497248220985,7,25000,Pooled,antiberta2-cssp,cdr3_embeddings_sample_25000,1899,40,,,0.242207182668764
hb,0,LD1,6910,0,0.5,1,1,1,0.0116087087918432,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,19,18.75,,,0.5
hb,1,LD1,6910,0.1,0.63699494949495,0.941176470588235,1,1,0.0129443836040626,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,35.30984,18.75,,,0.363005050505051
hb,2,LD1,6910,0.120481927710843,0.647058823529412,0.888888888888889,1,1,0.014280058416282,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,63.99704,18.75,,,0.352941176470588
hb,3,LD1,6910,0.0909090909090909,0.625,0.849185836133368,0.982102638352638,1,0.0156157332285014,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,113.1624,18.75,,,0.357102638352638
hb,4,LD1,6910,0.0920353982300885,0.600730917366947,0.811308691308691,0.94,1,0.0169514080407208,7,25000,Pooled,esm2,t33_650M_UR50D_cdr3_embeddings_sample_25000,194.52836,18.75,,,0.339269082633053
