10000,30000,50000,100000,150000,200000,300000,399900
6.831248354638319,6.4469885432001774,6.326689234329137,6.178029432044639,6.048711846130857,6.16340072212995,6.077921558673609,6.073834142914166
6.904727901629258,6.352722179179523,6.274394239045876,6.087423018803122,6.078667467342143,6.108583453159497,6.086420185354484,6.0742054090045485
7.009840460983071,6.255098702952353,6.302942938436615,6.157638207854973,6.153348201062727,6.129120407896835,6.081051668139196,6.073675600146203
6.96749858240031,6.412124764408304,6.083150292482287,6.085387946118431,6.115941476906187,6.087233011350463,6.089696266208307,6.073575597014383
7.053745792942834,6.367963971226004,6.176807768465949,6.1712441387073795,6.123401570308033,6.101582751554986,6.094131908965778,6.073256897270255
7.07190227984222,6.3667768690061735,6.114568738478681,6.125650969024264,6.1109507906372755,6.099380092565639,6.057654244521871,6.072764714978064
6.623656518100404,6.374505031086471,6.226401009361211,6.153304163725295,6.150449481506371,6.1074606535913745,6.071279927146975,6.07400870484463
7.197787756743082,6.538562950850633,6.1885902911024,6.034227595107268,6.092509455077334,6.128650195924308,6.080757838586749,6.074148028072955
6.919137704371849,6.196980928516155,6.331734635952557,6.085310740439979,6.084680606488121,6.039774704926799,6.082635278161888,6.07333088280501
7.009778093494845,6.437048215197592,6.261265568230897,6.0657116941508775,6.1400726531411465,6.0598973199187185,6.089339077930163,6.074288688259003
