Affinity,Threshold,method,count,lower_whisker,Q1,median,Q3,upper_whisker,Threshold_original,layer,type,model,chain,Mean_Num_Points,DMS,layer_norm2,M_c,Loneliness,Vicinty_corr,IQR
hb,6,LD1,11089,1,1,1,1,1,0.000452342297761474,3,Att_mat,esm2,heavy_chain,302.338287353516,brian_hie,6.25,4727.42430951066,,,0
hb,7,LD1,11089,0.993987975951904,0.997584541062802,1,1,1,0.000499187689416411,3,Att_mat,esm2,heavy_chain,408.354187011719,brian_hie,6.25,4727.42430951066,,,0.00241545893719808
hb,8,LD1,11089,0.988610478359909,0.995444191343964,1,1,1,0.000546033081071347,3,Att_mat,esm2,heavy_chain,542.004119873047,brian_hie,6.25,4727.42430951066,,,0.00455580865603644
hb,9,LD1,11089,0.978494623655914,0.99135446685879,0.998535871156662,1,1,0.000592878472726284,3,Att_mat,esm2,heavy_chain,700.68310546875,brian_hie,6.25,4727.42430951066,,,0.00864553314121041
hb,10,LD1,11089,0.963636363636364,0.98536036036036,0.997693194925029,1,1,0.000639723864381221,3,Att_mat,esm2,heavy_chain,886.821929931641,brian_hie,6.25,4727.42430951066,,,0.0146396396396397
hb,11,LD1,11089,0.942703670546106,0.976539589442815,0.99496475327291,0.999161777032691,1,0.000686569256036158,3,Att_mat,esm2,heavy_chain,1103.0153503418,brian_hie,6.25,4727.42430951066,,,0.0226221875898754
hb,12,LD1,11089,0.919607843137255,0.966327329678935,0.991404011461318,0.997994652406417,1,0.000733414647691095,3,Att_mat,esm2,heavy_chain,1350.85675048828,brian_hie,6.25,4727.42430951066,,,0.0316673227274822
hb,13,LD1,11089,0.891481913652275,0.954296160877514,0.985984156002437,0.996350364963504,1,0.000780260039346032,3,Att_mat,esm2,heavy_chain,1631.56730651855,brian_hie,6.25,4727.42430951066,,,0.0420542040859899
hb,14,LD1,11089,0.864285714285714,0.941970985492746,0.979265402843602,0.99399699849925,1,0.000827105431000969,3,Att_mat,esm2,heavy_chain,1899,brian_hie,6.25,4727.42430951066,,,0.0520260130065032
hb,0,LD1,11230,0.6875,0.875,0.941176470588235,1,1,0.000474427176225457,1,Pooled,antiberta2-cssp,heavy_chain,19,brian_hie,0,5.40000804370243,,,0.125
hb,1,LD1,11230,0.619047619047619,0.827586206896552,0.912662090007628,0.966666666666667,1,0.000555420224318502,1,Pooled,antiberta2-cssp,heavy_chain,39.5401611328125,brian_hie,0,5.40000804370243,,,0.139080459770115
hb,2,LD1,11230,0.602739726027397,0.816666666666667,0.898550724637681,0.959459459459459,1,0.000636413272411547,1,Pooled,antiberta2-cssp,heavy_chain,68.3547058105469,brian_hie,0,5.40000804370243,,,0.142792792792793
hb,3,LD1,11230,0.564705882352941,0.797940545349872,0.884615384615385,0.953488372093023,1,0.000717406320504593,1,Pooled,antiberta2-cssp,heavy_chain,108.992584228516,brian_hie,0,5.40000804370243,,,0.155547826743152
hb,4,LD1,11230,0.552447552447552,0.789473684210526,0.875912408759124,0.947955390334572,1,0.000798399368597638,1,Pooled,antiberta2-cssp,heavy_chain,163.338897705078,brian_hie,0,5.40000804370243,,,0.158481706124046
hb,5,LD1,11230,0.525641025641026,0.772486772486773,0.866962633381896,0.9375,1,0.000879392416690683,1,Pooled,antiberta2-cssp,heavy_chain,247.61474609375,brian_hie,0,5.40000804370243,,,0.165013227513228
hb,6,LD1,11230,0.503731343283582,0.755146684485172,0.853080568720379,0.922818791946309,1,0.000960385464783728,1,Pooled,antiberta2-cssp,heavy_chain,362.140594482422,brian_hie,0,5.40000804370243,,,0.167672107461136
hb,7,LD1,11230,0.483290488431877,0.736685773840542,0.836158192090396,0.906074645100604,1,0.00104137851287677,1,Pooled,antiberta2-cssp,heavy_chain,518.780975341797,brian_hie,0,5.40000804370243,,,0.169388871260062
hb,8,LD1,11230,0.472813238770686,0.725941619585688,0.822205336035123,0.894736842105263,0.996275605214153,0.00112237156096982,1,Pooled,antiberta2-cssp,heavy_chain,725.483749389649,brian_hie,0,5.40000804370243,,,0.168795222519576
hb,9,LD1,11230,0.463652482269504,0.716857316908082,0.811880566316938,0.885680698611733,0.991341991341991,0.00120336460906286,1,Pooled,antiberta2-cssp,heavy_chain,989.892562866211,brian_hie,0,5.40000804370243,,,0.168823381703651
hb,10,LD1,11230,0.462039045553145,0.710386656557999,0.80067095462381,0.876296697172986,0.984439834024896,0.00128435765715591,1,Pooled,antiberta2-cssp,heavy_chain,1287.72163391113,brian_hie,0,5.40000804370243,,,0.165910040614987
hb,11,LD1,11230,0.46177370030581,0.705700803425715,0.792372962437503,0.868830915366539,0.980990495247624,0.00136535070524895,1,Pooled,antiberta2-cssp,heavy_chain,1544.52272033691,brian_hie,0,5.40000804370243,,,0.163130111940824
hb,12,LD1,11230,0.462731365682841,0.702851425712856,0.787893946973487,0.863172393794403,0.980990495247624,0.001446343753342,1,Pooled,antiberta2-cssp,heavy_chain,1722.8397064209,brian_hie,0,5.40000804370243,,,0.160320968081547
hb,13,LD1,11230,0.463581183611533,0.701350675337669,0.78587314422948,0.860047321153875,0.980990495247624,0.00152733680143504,1,Pooled,antiberta2-cssp,heavy_chain,1832.61940002441,brian_hie,0,5.40000804370243,,,0.158696645816206
hb,14,LD1,11230,0.462731365682841,0.700350175087544,0.784392196098049,0.858929464732366,0.980990495247624,0.00160832984952809,1,Pooled,antiberta2-cssp,heavy_chain,1899,brian_hie,0,5.40000804370243,,,0.158579289644822
hb,0,LD1,11257,1,1,1,1,1,3.07014225757918e-05,31,Pooled,esm2,heavy_chain,19,brian_hie,93.75,2008.69695148396,,,0
hb,1,LD1,11257,1,1,1,1,1,3.86153869794537e-05,31,Pooled,esm2,heavy_chain,35.920654296875,brian_hie,93.75,2008.69695148396,,,0
hb,2,LD1,11257,1,1,1,1,1,4.65293513831155e-05,31,Pooled,esm2,heavy_chain,62.5352478027344,brian_hie,93.75,2008.69695148396,,,0
hb,3,LD1,11257,0.940594059405941,0.976190476190476,1,1,1,5.44433157867774e-05,31,Pooled,esm2,heavy_chain,97.1641540527344,brian_hie,93.75,2008.69695148396,,,0.0238095238095238
hb,4,LD1,11257,0.886010362694301,0.954248366013072,1,1,1,6.23572801904393e-05,31,Pooled,esm2,heavy_chain,146.92919921875,brian_hie,93.75,2008.69695148396,,,0.0457516339869281
hb,5,LD1,11257,0.828729281767956,0.931372549019608,0.995260663507109,1,1,7.02712445941012e-05,31,Pooled,esm2,heavy_chain,210.028930664063,brian_hie,93.75,2008.69695148396,,,0.0686274509803921
hb,6,LD1,11257,0.748587570621469,0.899159663865546,0.99290780141844,1,1,7.8185208997763e-05,31,Pooled,esm2,heavy_chain,295.951782226563,brian_hie,93.75,2008.69695148396,,,0.100840336134454
hb,7,LD1,11257,0.688787185354691,0.874439461883408,0.985655737704918,1,1,8.60991734014249e-05,31,Pooled,esm2,heavy_chain,409.916717529297,brian_hie,93.75,2008.69695148396,,,0.125560538116592
hb,8,LD1,11257,0.652777777777778,0.847795163584637,0.973843058350101,0.99601593625498,1,9.40131378050868e-05,31,Pooled,esm2,heavy_chain,558.273590087891,brian_hie,93.75,2008.69695148396,,,0.148220772670343
hb,9,LD1,11257,0.572755417956656,0.823639774859287,0.961464354527938,0.992272024729521,1,0.000101927102208749,31,Pooled,esm2,heavy_chain,739.974853515625,brian_hie,93.75,2008.69695148396,,,0.168632249870234
hb,10,LD1,11257,0.524046434494196,0.802653399668325,0.950520833333333,0.988526037069726,1,0.000109841066612411,31,Pooled,esm2,heavy_chain,951.51171875,brian_hie,93.75,2008.69695148396,,,0.185872637401401
hb,11,LD1,11257,0.486039296794209,0.78448275862069,0.939393939393939,0.983476536682089,1,0.000117755031016072,31,Pooled,esm2,heavy_chain,1198.52880859375,brian_hie,93.75,2008.69695148396,,,0.198993778061399
hb,12,LD1,11257,0.44586415601883,0.764705882352941,0.927645788336933,0.977379095163806,1,0.000125668995419734,31,Pooled,esm2,heavy_chain,1483.91586303711,brian_hie,93.75,2008.69695148396,,,0.212673212810865
hb,13,LD1,11257,0.418778801843318,0.750819672131148,0.918066157760814,0.972202423378475,1,0.000133582959823396,31,Pooled,esm2,heavy_chain,1749.62271118164,brian_hie,93.75,2008.69695148396,,,0.221382751247327
hb,14,LD1,11257,0.407696307852314,0.744372186093047,0.912456228114057,0.968984492246123,1,0.000141496924227058,31,Pooled,esm2,heavy_chain,1899,brian_hie,93.75,2008.69695148396,,,0.224612306153076
hb,0,LD1,11244,0.714285714285714,0.857142857142857,0.9,0.952380952380952,1,0.0128067679261753,1,Unpooled,antiberta2-cssp,heavy_chain,19,brian_hie,0,6.35731278949345,,,0.0952380952380952
hb,1,LD1,11244,0.581081081081081,0.80277057079318,0.835820895522388,0.950819672131147,1,0.0139414527175628,1,Unpooled,antiberta2-cssp,heavy_chain,68.359375,brian_hie,0,6.35731278949345,,,0.148049101337967
hb,2,LD1,11244,0.619469026548673,0.826086956521739,0.876106194690266,0.964285714285714,1,0.0150761375089504,1,Unpooled,antiberta2-cssp,heavy_chain,116.505676269531,brian_hie,0,6.35731278949345,,,0.138198757763975
hb,3,LD1,11244,0.626865671641791,0.828358208955224,0.887218045112782,0.962962962962963,1,0.016210822300338,1,Unpooled,antiberta2-cssp,heavy_chain,133.434295654297,brian_hie,0,6.35731278949345,,,0.134604754007739
hb,4,LD1,11244,0.637037037037037,0.830882352941176,0.889705882352941,0.963235294117647,1,0.0173455070917255,1,Unpooled,antiberta2-cssp,heavy_chain,135.934936523438,brian_hie,0,6.35731278949345,,,0.132352941176471
hb,5,LD1,11244,0.635036496350365,0.830882352941176,0.889705882352941,0.963235294117647,1,0.0184801918831131,1,Unpooled,antiberta2-cssp,heavy_chain,136.056365966797,brian_hie,0,6.35731278949345,,,0.132352941176471
hb,6,LD1,11244,0.607142857142857,0.808641975308642,0.857142857142857,0.943037974683544,1,0.0196148766745006,1,Unpooled,antiberta2-cssp,heavy_chain,155.732086181641,brian_hie,0,6.35731278949345,,,0.134395999374902
hb,7,LD1,11244,0.547826086956522,0.762066193591307,0.802816901408451,0.904899135446686,0.984984984984985,0.0207495614658882,1,Unpooled,antiberta2-cssp,heavy_chain,332.462738037109,brian_hie,0,6.35731278949345,,,0.142832941855379
hb,8,LD1,11244,0.561619718309859,0.773375071569042,0.825938566552901,0.914775197628459,0.985185185185185,0.0218842462572757,1,Unpooled,antiberta2-cssp,heavy_chain,552.906219482422,brian_hie,0,6.35731278949345,,,0.141400126059416
hb,9,LD1,11244,0.567010309278351,0.779816513761468,0.838513917644353,0.921967771637009,0.987673343605547,0.0230189310486633,1,Unpooled,antiberta2-cssp,heavy_chain,665.226837158203,brian_hie,0,6.35731278949345,,,0.142151257875541
hb,10,LD1,11244,0.572661870503597,0.783861671469741,0.841954022988506,0.924664946831939,0.988439306358381,0.0241536158400509,1,Unpooled,antiberta2-cssp,heavy_chain,693.267852783203,brian_hie,0,6.35731278949345,,,0.140803275362198
hb,11,LD1,11244,0.576149425287356,0.78448275862069,0.841954022988506,0.923877887992876,0.988603988603989,0.0252883006314384,1,Unpooled,antiberta2-cssp,heavy_chain,696.682800292969,brian_hie,0,6.35731278949345,,,0.139395129372186
hb,12,LD1,11244,0.56781914893617,0.770319387978558,0.820233374893759,0.905541561712846,0.982019363762102,0.026422985422826,1,Unpooled,antiberta2-cssp,heavy_chain,767.0126953125,brian_hie,0,6.35731278949345,,,0.135222173734288
hb,13,LD1,11244,0.54147465437788,0.735015936249638,0.781653599154816,0.864043666369248,0.956147893379192,0.0275576702142135,1,Unpooled,antiberta2-cssp,heavy_chain,1230.24700927734,brian_hie,0,6.35731278949345,,,0.12902773011961
hb,14,LD1,11244,0.542435424354244,0.736368184092046,0.786893446723362,0.865795172084276,0.956155143338954,0.0286923550056011,1,Unpooled,antiberta2-cssp,heavy_chain,1899,brian_hie,0,6.35731278949345,,,0.12942698799223
hb,0,LD1,11437,1,1,1,1,1,0.00193578133163984,6,Unpooled,esm2,heavy_chain,19,brian_hie,15.625,2021.55561275629,,,0
hb,1,LD1,11437,1,1,1,1,1,0.0022941108777908,6,Unpooled,esm2,heavy_chain,33.0055541992188,brian_hie,15.625,2021.55561275629,,,0
hb,2,LD1,11437,1,1,1,1,1,0.00265244042394176,6,Unpooled,esm2,heavy_chain,49.0086669921875,brian_hie,15.625,2021.55561275629,,,0
hb,3,LD1,11437,0.969230769230769,0.9875,1,1,1,0.00301076997009272,6,Unpooled,esm2,heavy_chain,76.3857116699219,brian_hie,15.625,2021.55561275629,,,0.0125
hb,4,LD1,11437,0.96,0.984,1,1,1,0.00336909951624368,6,Unpooled,esm2,heavy_chain,114.12353515625,brian_hie,15.625,2021.55561275629,,,0.016
hb,5,LD1,11437,0.946107784431138,0.978102189781022,0.993150684931507,1,1,0.00372742906239464,6,Unpooled,esm2,heavy_chain,157.041839599609,brian_hie,15.625,2021.55561275629,,,0.0218978102189781
hb,6,LD1,11437,0.916666666666667,0.966417910447761,0.988326848249027,1,1,0.0040857586085456,6,Unpooled,esm2,heavy_chain,230.729034423828,brian_hie,15.625,2021.55561275629,,,0.0335820895522388
hb,7,LD1,11437,0.887323943661972,0.952941176470588,0.980891719745223,0.996699669966997,1,0.00444408815469656,6,Unpooled,esm2,heavy_chain,308.879577636719,brian_hie,15.625,2021.55561275629,,,0.0437584934964085
hb,8,LD1,11437,0.865822784810127,0.941747572815534,0.974489795918367,0.992957746478873,1,0.00480241770084752,6,Unpooled,esm2,heavy_chain,422.615661621094,brian_hie,15.625,2021.55561275629,,,0.0512101736633392
hb,9,LD1,11437,0.826599326599327,0.924693520140105,0.965957446808511,0.990196078431373,1,0.00516074724699848,6,Unpooled,esm2,heavy_chain,564.720825195313,brian_hie,15.625,2021.55561275629,,,0.0655025582912675
hb,10,LD1,11437,0.8005698005698,0.911342894393742,0.956643356643357,0.985542168674699,1,0.00551907679314944,6,Unpooled,esm2,heavy_chain,739.492431640625,brian_hie,15.625,2021.55561275629,,,0.074199274280957
hb,11,LD1,11437,0.767497034400949,0.895138226882746,0.9482421875,0.980392156862745,1,0.0058774063393004,6,Unpooled,esm2,heavy_chain,958.711364746094,brian_hie,15.625,2021.55561275629,,,0.0852539299799996
hb,12,LD1,11437,0.740186915887851,0.880264244426094,0.938490214352283,0.974664679582712,1,0.00623573588545136,6,Unpooled,esm2,heavy_chain,1229.85690307617,brian_hie,15.625,2021.55561275629,,,0.0944004351566182
hb,13,LD1,11437,0.7123719464145,0.865895953757226,0.928139183055976,0.968569595894804,1,0.00659406543160233,6,Unpooled,esm2,heavy_chain,1548.46920776367,brian_hie,15.625,2021.55561275629,,,0.102673642137579
hb,14,LD1,11437,0.689298043728424,0.852383393131727,0.918864097363083,0.96248124062031,1,0.00695239497775329,6,Unpooled,esm2,heavy_chain,1899,brian_hie,15.625,2021.55561275629,,,0.110097847488583
covid,0,LD1,1754,0,0,0.333333333333333,0.727272727272727,1,0.127550227153931,10,Att_mat,antiberta2-cssp,paired_chain,19,covabdab,60,1.62178101776519,,,0.727272727272727
covid,1,LD1,1754,0,0.0743710021321962,0.278888888888889,0.6,1,0.142896192236509,10,Att_mat,antiberta2-cssp,paired_chain,32.6766467065868,covabdab,60,1.62178101776519,,,0.525628997867804
covid,2,LD1,1754,0,0.1,0.236694677871148,0.5,1,0.158242157319087,10,Att_mat,antiberta2-cssp,paired_chain,53.6898289751432,covabdab,60,1.62178101776519,,,0.4
covid,3,LD1,1754,0,0.111111111111111,0.211273817925194,0.422776442307692,0.888888888888889,0.173588122401665,10,Att_mat,antiberta2-cssp,paired_chain,84.0898203592814,covabdab,60,1.62178101776519,,,0.311665331196581
covid,4,LD1,1754,0,0.118123158565792,0.2,0.360376538040327,0.722222222222222,0.188934087484242,10,Att_mat,antiberta2-cssp,paired_chain,126.506397277388,covabdab,60,1.62178101776519,,,0.242253379474535
covid,5,LD1,1754,0,0.119496855345912,0.189189189189189,0.307692307692308,0.588571428571429,0.20428005256682,10,Att_mat,antiberta2-cssp,paired_chain,185.425322017835,covabdab,60,1.62178101776519,,,0.188195452346396
covid,6,LD1,1754,0,0.124512284011491,0.181513117754729,0.276108374384237,0.5,0.219626017649398,10,Att_mat,antiberta2-cssp,paired_chain,268.478309567915,covabdab,60,1.62178101776519,,,0.151596090372746
covid,7,LD1,1754,0,0.128292576961271,0.175375827762609,0.25,0.432432432432432,0.234971982731975,10,Att_mat,antiberta2-cssp,paired_chain,385.022832033774,covabdab,60,1.62178101776519,,,0.121707423038729
covid,8,LD1,1754,0,0.134423140291622,0.174963816376447,0.235924013465968,0.387387387387387,0.250317947814553,10,Att_mat,antiberta2-cssp,paired_chain,548.33696635506,covabdab,60,1.62178101776519,,,0.101500873174346
covid,9,LD1,1754,0.0153846153846154,0.138383468820348,0.175256696263684,0.222050586670909,0.346368715083799,0.265663912897131,10,Att_mat,antiberta2-cssp,paired_chain,765.589949597209,covabdab,60,1.62178101776519,,,0.0836671178505607
covid,10,LD1,1754,0.0348258706467662,0.143393184666329,0.174077269540632,0.216923362503995,0.326530612244898,0.281009877979709,10,Att_mat,antiberta2-cssp,paired_chain,1031.78010166717,covabdab,60,1.62178101776519,,,0.0735301778376654
covid,11,LD1,1754,0.0543130990415336,0.147235038259409,0.173992692047344,0.21002309632539,0.304,0.296355843062286,10,Att_mat,antiberta2-cssp,paired_chain,1322.16062120364,covabdab,60,1.62178101776519,,,0.0627880580659813
covid,12,LD1,1754,0.0666666666666667,0.147996013714475,0.173835954363244,0.20760380190095,0.295147573786893,0.311701808144864,10,Att_mat,antiberta2-cssp,paired_chain,1586.28104941197,covabdab,60,1.62178101776519,,,0.0596077881864759
covid,13,LD1,1754,0.0589225589225589,0.14717509657131,0.17350984022871,0.208104052026013,0.298649324662331,0.327047773227442,10,Att_mat,antiberta2-cssp,paired_chain,1784.51066212898,covabdab,60,1.62178101776519,,,0.0609289554547031
covid,14,LD1,1754,0.0610305152576288,0.148574287143572,0.173086543271636,0.208104052026013,0.296648324162081,0.34239373831002,10,Att_mat,antiberta2-cssp,paired_chain,1899,covabdab,60,1.62178101776519,,,0.0595297648824412
covid,0,LD1,1718,0,0,0.25,0.666666666666667,1,0.0166078976737615,1,Att_mat,esm2,paired_chain,19,covabdab,0,2.36406988071195,,,0.666666666666667
covid,1,LD1,1718,0,0.0666666666666667,0.230769230769231,0.526621672290964,1,0.0202787848608485,1,Att_mat,esm2,paired_chain,39.5643764807237,covabdab,0,2.36406988071195,,,0.459955005624297
covid,2,LD1,1718,0,0.102564102564103,0.2,0.44,0.9375,0.0239496720479355,1,Att_mat,esm2,paired_chain,72.2353219900926,covabdab,0,2.36406988071195,,,0.337435897435897
covid,3,LD1,1718,0,0.116972682489924,0.189635712617732,0.342934502320784,0.681818181818182,0.0276205592350225,1,Att_mat,esm2,paired_chain,121.268360973509,covabdab,0,2.36406988071195,,,0.22596181983086
covid,4,LD1,1718,0,0.119136460554371,0.177542164729,0.299941451990632,0.569343065693431,0.0312914464221095,1,Att_mat,esm2,paired_chain,193.439758776653,covabdab,0,2.36406988071195,,,0.180804991436261
covid,5,LD1,1718,0,0.122540719238832,0.172222222222222,0.259696704578594,0.46474358974359,0.0349623336091965,1,Att_mat,esm2,paired_chain,294.892311005815,covabdab,0,2.36406988071195,,,0.137155985339762
covid,6,LD1,1718,0,0.12577990871404,0.1676760984322,0.231516276237387,0.389380530973451,0.0386332207962835,1,Att_mat,esm2,paired_chain,429.180960585828,covabdab,0,2.36406988071195,,,0.105736367523347
covid,7,LD1,1718,0.0192307692307692,0.13100633184401,0.16360736989124,0.210924213435374,0.330357142857143,0.0423041079833706,1,Att_mat,esm2,paired_chain,600.896553952186,covabdab,0,2.36406988071195,,,0.0799178815913644
covid,8,LD1,1718,0.0455635491606715,0.133466350301984,0.162581290645323,0.195833542955845,0.288014311270125,0.0459749951704576,1,Att_mat,esm2,paired_chain,813.832672840836,covabdab,0,2.36406988071195,,,0.0623671926538607
covid,9,LD1,1718,0.0594059405940594,0.135217844011323,0.162127829048561,0.186771386349953,0.264,0.0496458823575446,1,Att_mat,esm2,paired_chain,1071.10799052337,covabdab,0,2.36406988071195,,,0.0515535423386301
covid,10,LD1,1718,0.0778443113772455,0.138540770456061,0.161468732386041,0.179994375703037,0.241379310344828,0.0533167695446316,1,Att_mat,esm2,paired_chain,1342.03211285807,covabdab,0,2.36406988071195,,,0.0414536052469761
covid,11,LD1,1718,0.0824053452115813,0.139569784892446,0.161580790395198,0.177758585653322,0.234090909090909,0.0569876567317186,1,Att_mat,esm2,paired_chain,1569.06818867112,covabdab,0,2.36406988071195,,,0.0381888007608762
covid,12,LD1,1718,0.089080459770115,0.140570285142571,0.160811921891059,0.177034095278932,0.21943231441048,0.0606585439188056,1,Att_mat,esm2,paired_chain,1733.44604781391,covabdab,0,2.36406988071195,,,0.0364638101363607
covid,13,LD1,1718,0.0917874396135266,0.141170677069252,0.160580290145073,0.176588294147074,0.228571428571429,0.0643294311058927,1,Att_mat,esm2,paired_chain,1836.5869911695,covabdab,0,2.36406988071195,,,0.0354176170778217
covid,14,LD1,1718,0.0904761904761905,0.141070535267634,0.16008004002001,0.176374952181973,0.226890756302521,0.0680003182929797,1,Att_mat,esm2,paired_chain,1899,covabdab,0,2.36406988071195,,,0.0353044169143395
covid,0,LD1,1804,0,0,0.481481481481482,0.928571428571429,1,0.0347619360867686,15,Pooled,antiberta2-cssp,paired_chain,19,covabdab,93.3333333333333,1.18859465641262,,,0.928571428571429
covid,1,LD1,1804,0,0.0625,0.435133239831697,0.836734693877551,1,0.0395265672180047,15,Pooled,antiberta2-cssp,paired_chain,39.5090681945462,covabdab,93.3333333333333,1.18859465641262,,,0.774234693877551
covid,2,LD1,1804,0,0.135887744179823,0.375,0.704545454545455,1,0.0442911983492408,15,Pooled,antiberta2-cssp,paired_chain,76.2890621634429,covabdab,93.3333333333333,1.18859465641262,,,0.568657710365631
covid,3,LD1,1804,0,0.15,0.325753660637382,0.583333333333333,1,0.0490558294804769,15,Pooled,antiberta2-cssp,paired_chain,137.960539352949,covabdab,93.3333333333333,1.18859465641262,,,0.433333333333333
covid,4,LD1,1804,0,0.152776948342789,0.280540540540541,0.479154929577465,0.956521739130435,0.053820460611713,15,Pooled,antiberta2-cssp,paired_chain,235.622797570327,covabdab,93.3333333333333,1.18859465641262,,,0.326377981234676
covid,5,LD1,1804,0,0.154811715481172,0.259027526258602,0.410714285714286,0.794117647058824,0.0585850917429491,15,Pooled,antiberta2-cssp,paired_chain,381.599513203808,covabdab,93.3333333333333,1.18859465641262,,,0.255902570233114
covid,6,LD1,1804,0,0.149643863580891,0.241626131531529,0.357142857142857,0.663461538461538,0.0633497228741852,15,Pooled,antiberta2-cssp,paired_chain,576.353271873519,covabdab,93.3333333333333,1.18859465641262,,,0.207498993561966
covid,7,LD1,1804,0,0.148489578330612,0.224087912087912,0.320987464500841,0.576323987538941,0.0681143540054213,15,Pooled,antiberta2-cssp,paired_chain,804.933894800328,covabdab,93.3333333333333,1.18859465641262,,,0.172497886170229
covid,8,LD1,1804,0,0.14754669961709,0.214408233276158,0.297311058512688,0.521518987341772,0.0728789851366574,15,Pooled,antiberta2-cssp,paired_chain,1049.20042648516,covabdab,93.3333333333333,1.18859465641262,,,0.149764358895598
covid,9,LD1,1804,0,0.14652137605816,0.204921965292991,0.283704714466155,0.487581699346405,0.0776436162678935,15,Pooled,antiberta2-cssp,paired_chain,1285.17108947573,covabdab,93.3333333333333,1.18859465641262,,,0.137183338407996
covid,10,LD1,1804,0,0.146330968473196,0.199607591818511,0.274182036373378,0.45945945945946,0.0824082473991296,15,Pooled,antiberta2-cssp,paired_chain,1490.0403868522,covabdab,93.3333333333333,1.18859465641262,,,0.127851067900182
covid,11,LD1,1804,0,0.145572786393197,0.195389446561812,0.267768533650275,0.450765864332604,0.0871728785303657,15,Pooled,antiberta2-cssp,paired_chain,1651.00706500668,covabdab,93.3333333333333,1.18859465641262,,,0.122195747257078
covid,12,LD1,1804,0.0430215107553777,0.145453291361262,0.1935967983992,0.265632816408204,0.445639187574671,0.0919375096616017,15,Pooled,antiberta2-cssp,paired_chain,1767.73030198596,covabdab,93.3333333333333,1.18859465641262,,,0.120179525046942
covid,13,LD1,1804,0.0430215107553777,0.144638504888975,0.193096548274137,0.262131065532766,0.437849944008959,0.0967021407928378,15,Pooled,antiberta2-cssp,paired_chain,1846.3553181407,covabdab,93.3333333333333,1.18859465641262,,,0.117492560643792
covid,14,LD1,1804,0.0430215107553777,0.144572286143072,0.192096048024012,0.259393295753689,0.428571428571429,0.101466771924074,15,Pooled,antiberta2-cssp,paired_chain,1899.00002153965,covabdab,93.3333333333333,1.18859465641262,,,0.114821009610618
covid,0,LD1,1735,0,0,0.142857142857143,0.830459770114943,1,0.00276114811525415,32,Pooled,esm2,paired_chain,19,covabdab,96.875,1.09360652839152,,,0.830459770114943
covid,1,LD1,1735,0,0,0.238095238095238,0.735087719298246,1,0.0033523054365572,32,Pooled,esm2,paired_chain,49.9229741954939,covabdab,96.875,1.09360652839152,,,0.735087719298246
covid,2,LD1,1735,0,0.0733152236735637,0.254545454545455,0.625,1,0.00394346275786025,32,Pooled,esm2,paired_chain,112.513117649593,covabdab,96.875,1.09360652839152,,,0.551684776326436
covid,3,LD1,1735,0,0.112110239990424,0.25,0.5,1,0.0045346200791633,32,Pooled,esm2,paired_chain,223.519859561453,covabdab,96.875,1.09360652839152,,,0.387889760009576
covid,4,LD1,1735,0,0.120871143375681,0.232824427480916,0.392173252279635,0.793650793650794,0.00512577740046635,32,Pooled,esm2,paired_chain,387.671261792961,covabdab,96.875,1.09360652839152,,,0.271302108903955
covid,5,LD1,1735,0,0.126657871591909,0.223707147007554,0.337829225402223,0.65359477124183,0.0057169347217694,32,Pooled,esm2,paired_chain,584.750355404299,covabdab,96.875,1.09360652839152,,,0.211171353810315
covid,6,LD1,1735,0,0.128912627699771,0.214607303651826,0.299824912456228,0.552795031055901,0.00630809204307245,32,Pooled,esm2,paired_chain,802.520311894197,covabdab,96.875,1.09360652839152,,,0.170912284756457
covid,7,LD1,1735,0,0.128942011531616,0.206603301650825,0.285678553562496,0.507352941176471,0.0068992493643755,32,Pooled,esm2,paired_chain,1028.6951061905,covabdab,96.875,1.09360652839152,,,0.156736542030879
covid,8,LD1,1735,0,0.12717406638586,0.202020202020202,0.27263631815908,0.490066225165563,0.00749040668567855,32,Pooled,esm2,paired_chain,1243.93940895188,covabdab,96.875,1.09360652839152,,,0.145462251773219
covid,9,LD1,1735,0,0.127346041055718,0.196098049024512,0.266113743567063,0.469879518072289,0.0080815640069816,32,Pooled,esm2,paired_chain,1434.35088097187,covabdab,96.875,1.09360652839152,,,0.138767702511344
covid,10,LD1,1735,0,0.127873217724742,0.192596298149075,0.25887943971986,0.444444444444444,0.00867272132828464,32,Pooled,esm2,paired_chain,1589.46691509068,covabdab,96.875,1.09360652839152,,,0.131006221995118
covid,11,LD1,1735,0,0.127063531765883,0.190095047523762,0.253862587031221,0.423076923076923,0.00926387864958769,32,Pooled,esm2,paired_chain,1707.2618145005,covabdab,96.875,1.09360652839152,,,0.126799055265338
covid,12,LD1,1735,0,0.127063531765883,0.186593296648324,0.251125562781391,0.4209726443769,0.00985503597089074,32,Pooled,esm2,paired_chain,1793.8981174342,covabdab,96.875,1.09360652839152,,,0.124062031015508
